Time[s],Type[type],Value[value],Details
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,197,Error Code: 197
0,DeviceError,197,Error Code: 197
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,191,Error Code: 191
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,56,Breathing less than valve trigger.
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,56,Breathing less than valve trigger.
0,DeviceError,168,Error Code: 168
0,DeviceError,196,Error Code: 196
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,122,Breath rejected; segment too short.
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,122,Breath rejected; segment too short.
0,DeviceError,168,Error Code: 168
0,DeviceError,197,Error Code: 197
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,191,Error Code: 191
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,56,Breathing less than valve trigger.
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,191,Error Code: 191
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,197,Error Code: 197
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,191,Error Code: 191
0,DeviceError,168,Error Code: 168
0,DeviceError,191,Error Code: 191
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,191,Error Code: 191
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,122,Breath rejected; segment too short.
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,197,Error Code: 197
0,DeviceError,168,Error Code: 168
0,DeviceError,197,Error Code: 197
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,191,Error Code: 191
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,122,Breath rejected; segment too short.
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,209,Error Code: 209
0,DeviceError,191,Error Code: 191
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,122,Breath rejected; segment too short.
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,DeviceError,209,Error Code: 209
0,DeviceError,168,Error Code: 168
0,DeviceError,168,Error Code: 168
0,SessionRecording,0,
43.9,DeviceError,197,Error Code: 197
165.6,DeviceError,197,Error Code: 197
224.2,DeviceError,209,Error Code: 209
303.4,SessionPause,303,
303.4,SessionRecording,305,
324.3,DeviceError,197,Error Code: 197
604.1,SessionPause,606,
604.1,DeviceError,209,Error Code: 209
604.1,DeviceError,209,Error Code: 209
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,121,Breath rejected; too jittery.
604.1,DeviceError,122,Breath rejected; segment too short.
604.1,DeviceError,209,Error Code: 209
604.1,DeviceError,209,Error Code: 209
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,168,Error Code: 168
604.1,DeviceError,209,Error Code: 209
604.1,DeviceError,209,Error Code: 209
604.1,DeviceError,197,Error Code: 197
604.1,SessionRecording,644,
610.9,DeviceError,122,Breath rejected; segment too short.
612.6,DeviceError,209,Error Code: 209
622.1,DeviceError,209,Error Code: 209
622.2,DeviceError,209,Error Code: 209
627.4,DeviceError,168,Error Code: 168
627.8,DeviceError,168,Error Code: 168
627.9,DeviceError,168,Error Code: 168
628,DeviceError,168,Error Code: 168
628,DeviceError,168,Error Code: 168
661.4,DeviceError,209,Error Code: 209
678.2,DeviceError,197,Error Code: 197
790.3,DeviceError,209,Error Code: 209
807.7,DeviceError,197,Error Code: 197
850.7,DeviceError,168,Error Code: 168
850.8,DeviceError,168,Error Code: 168
851,DeviceError,168,Error Code: 168
851,DeviceError,168,Error Code: 168
856.6,DeviceError,209,Error Code: 209
857.9,DeviceError,191,Error Code: 191
892.4,DeviceError,209,Error Code: 209
896.9,DeviceError,168,Error Code: 168
896.9,DeviceError,168,Error Code: 168
897.1,DeviceError,168,Error Code: 168
919.4,DeviceError,209,Error Code: 209
919.8,DeviceError,168,Error Code: 168
919.9,DeviceError,168,Error Code: 168
921.5,DeviceError,191,Error Code: 191
924.6,DeviceError,209,Error Code: 209
924.8,DeviceError,122,Breath rejected; segment too short.
924.9,DeviceError,122,Breath rejected; segment too short.
935,DeviceError,209,Error Code: 209
935.8,DeviceError,168,Error Code: 168
940,DeviceError,168,Error Code: 168
940.2,DeviceError,168,Error Code: 168
942.3,DeviceError,209,Error Code: 209
942.9,DeviceError,168,Error Code: 168
943,DeviceError,168,Error Code: 168
943.1,DeviceError,168,Error Code: 168
958.3,DeviceError,168,Error Code: 168
958.3,DeviceError,168,Error Code: 168
960.4,DeviceError,209,Error Code: 209
960.6,DeviceError,209,Error Code: 209
961.7,DeviceError,168,Error Code: 168
962.3,DeviceError,168,Error Code: 168
968.2,DeviceError,122,Breath rejected; segment too short.
968.2,DeviceError,209,Error Code: 209
969.3,DeviceError,209,Error Code: 209
969.3,DeviceError,209,Error Code: 209
969.9,DeviceError,168,Error Code: 168
969.9,DeviceError,168,Error Code: 168
970,DeviceError,168,Error Code: 168
970.4,DeviceError,168,Error Code: 168
980.1,DeviceError,197,Error Code: 197
1025,DeviceError,209,Error Code: 209
1143.7,DeviceError,122,Breath rejected; segment too short.
1143.8,DeviceError,209,Error Code: 209
1200.4,DeviceError,197,Error Code: 197
1203.2,SessionPause,1243,
1203.2,DeviceError,209,Error Code: 209
1203.2,DeviceError,191,Error Code: 191
1203.2,DeviceError,209,Error Code: 209
1203.2,DeviceError,209,Error Code: 209
1203.2,DeviceError,209,Error Code: 209
1203.2,DeviceError,209,Error Code: 209
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,121,Breath rejected; too jittery.
1203.2,DeviceError,209,Error Code: 209
1203.2,DeviceError,209,Error Code: 209
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,DeviceError,168,Error Code: 168
1203.2,SessionRecording,1284,
1302.8,DeviceError,209,Error Code: 209
1318.6,SessionPause,1399,
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,191,Error Code: 191
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,209,Error Code: 209
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,168,Error Code: 168
1318.6,DeviceError,191,Error Code: 191
1318.6,SessionRecording,1498,
1429.2,DeviceError,209,Error Code: 209
1435,DeviceError,209,Error Code: 209
1537.9,DeviceError,209,Error Code: 209
1537.9,DeviceError,209,Error Code: 209
1538.3,DeviceError,168,Error Code: 168
1538.4,DeviceError,168,Error Code: 168
1538.4,DeviceError,168,Error Code: 168
1538.5,DeviceError,168,Error Code: 168
1539.3,DeviceError,191,Error Code: 191
1598.3,SessionPause,1778,
1598.3,SessionRecording,1780,
1641.1,DeviceError,209,Error Code: 209
1641.1,DeviceError,209,Error Code: 209
1641.2,DeviceError,209,Error Code: 209
1642.5,DeviceError,191,Error Code: 191
1674.4,DeviceError,197,Error Code: 197
1820.8,SessionComplete,0,
