Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
888.66,00:14:48,7.35,523.00,20.19,0.72,14.71,28.13,15.85,1003.00,25.11,39.18
891.34,00:14:51,6.77,482.33,22.64,0.60,13.79,28.59,15.76,1003.00,25.12,39.17
894.08,00:14:54,7.54,536.67,22.29,0.72,16.19,30.17,16.20,1003.20,25.11,39.17
896.98,00:14:56,7.11,506.17,20.83,0.71,14.81,29.26,16.03,1003.20,25.11,39.16
899.97,00:14:59,6.89,490.83,21.39,0.64,13.83,28.18,15.75,1003.10,25.12,39.15
902.9,00:15:02,6.40,455.67,20.42,0.62,12.83,28.16,15.72,1003.00,25.12,39.18
908.29,00:15:08,12.19,867.67,10.28,2.19,22.54,25.98,16.00,1003.10,25.11,39.17
912.62,00:15:12,5.65,402.33,14.69,0.83,12.22,30.37,16.33,1003.20,25.11,39.19
915.14,00:15:15,9.19,654.33,27.12,0.59,16.20,24.76,14.94,1002.90,25.11,39.24
918.31,00:15:18,8.85,630.33,23.89,0.73,17.49,27.75,15.79,1003.10,25.11,39.23
920.78,00:15:20,8.96,637.67,22.93,0.77,17.74,27.82,15.85,1002.80,25.11,39.24
923.07,00:15:23,10.11,720.00,25.33,0.78,19.87,27.60,15.82,1002.40,25.11,39.23
925.66,00:15:25,10.92,777.83,23.78,0.86,20.59,26.47,15.68,1002.80,25.11,39.22
929.02,00:15:29,10.80,768.67,17.00,1.13,19.36,25.19,15.59,1002.80,25.11,39.24
932.42,00:15:32,10.88,775.00,17.68,1.10,19.58,25.26,15.59,1002.90,25.10,39.25
936.03,00:15:36,10.68,760.33,17.35,1.08,18.82,24.75,15.46,1002.50,25.11,39.29
938.59,00:15:38,9.69,690.00,22.62,0.80,18.15,26.30,15.58,1002.90,25.11,39.33
940.38,00:15:40,10.24,729.00,26.84,0.68,18.29,25.09,15.17,1002.90,25.11,39.33
944.04,00:15:44,10.42,742.17,18.70,0.99,18.64,25.12,15.49,1002.30,25.11,39.34
947.06,00:15:47,10.69,760.83,19.20,0.98,18.91,24.85,15.43,1002.70,25.11,39.36
949.52,00:15:49,12.35,879.67,22.49,0.97,22.00,25.01,15.46,1003.00,25.10,39.38
952.34,00:15:52,13.67,973.00,20.46,1.09,22.48,23.10,15.08,1002.50,25.10,39.43
955.94,00:15:55,17.01,1211.17,17.83,1.44,25.77,21.28,14.73,1002.20,25.11,39.45
959.67,00:15:59,14.79,1052.83,14.87,1.56,23.31,22.14,15.01,1002.60,25.11,39.52
962.87,00:16:02,9.96,709.00,21.20,0.89,18.99,26.78,15.76,1003.10,25.10,39.58
965.87,00:16:05,9.09,647.50,21.10,0.84,17.76,27.43,15.84,1002.60,25.11,39.65
968.79,00:16:08,10.08,717.83,21.34,0.92,19.67,27.40,15.90,1002.70,25.10,39.69
971.3,00:16:11,9.84,700.33,22.19,0.86,19.14,27.33,15.84,1002.70,25.11,39.72
974.65,00:16:14,14.12,1005.67,16.00,1.50,24.06,23.92,15.44,1002.80,25.10,39.77
977.98,00:16:17,12.74,906.83,17.54,1.23,21.68,23.91,15.35,1002.80,25.10,39.82
981.18,00:16:21,13.73,977.67,19.55,1.26,24.83,25.40,15.69,1002.60,25.10,39.86
984.33,00:16:24,11.56,822.83,20.51,1.07,22.11,26.87,15.89,1002.40,25.10,39.93
986.81,00:16:26,10.68,760.17,23.79,0.92,21.97,28.90,16.16,1002.80,25.11,39.99
989.69,00:16:29,13.30,947.00,22.57,1.11,25.23,26.64,15.87,1002.50,25.11,40.05
993.5,00:16:33,14.90,1060.67,14.75,1.73,25.65,24.18,15.56,1002.80,25.10,40.17
997.01,00:16:37,8.94,636.83,17.31,1.02,17.82,27.98,16.07,1002.70,25.10,40.24
1000.31,00:16:40,11.23,799.50,18.97,1.14,21.62,27.04,15.95,1002.60,25.10,40.30
1004.11,00:16:44,14.64,1042.17,15.63,1.63,25.60,24.56,15.62,1002.50,25.11,40.36
1007.3,00:16:47,11.52,820.17,17.00,1.25,21.40,26.09,15.82,1002.70,25.10,40.44
1010.49,00:16:50,6.28,447.00,21.33,0.63,13.56,30.34,16.11,1003.00,25.10,40.50
1013.16,00:16:53,10.46,745.00,19.73,1.13,22.47,30.16,16.47,1003.10,25.10,40.55
1016.65,00:16:56,12.21,869.00,18.17,1.20,21.82,25.11,15.60,1002.50,25.10,40.58
1020.9,00:17:00,13.21,940.33,14.60,1.54,22.53,23.96,15.46,1002.70,25.09,40.61
1024.56,00:17:04,11.56,823.33,15.09,1.37,20.76,25.21,15.69,1002.90,25.10,40.65
1028.58,00:17:08,13.71,976.00,15.15,1.65,25.05,25.67,15.85,1002.50,25.09,40.69
1031.79,00:17:11,11.54,821.83,18.21,1.24,22.59,27.49,16.08,1002.90,25.09,40.77
1035.03,00:17:15,10.11,719.83,21.73,0.94,20.51,28.49,16.11,1003.00,25.10,40.84
1037.81,00:17:17,9.58,682.17,18.97,1.02,19.39,28.42,16.14,1002.90,25.09,40.89
1040.81,00:17:20,9.01,641.33,21.64,0.86,18.79,29.30,16.19,1002.80,25.10,40.92
1043.5,00:17:23,9.53,678.67,22.79,0.85,19.41,28.60,16.06,1003.10,25.10,40.90
1046.3,00:17:26,11.03,785.33,21.88,0.97,21.32,27.15,15.88,1002.00,25.10,40.95
1048.89,00:17:28,10.87,773.83,22.87,0.93,21.33,27.56,15.93,1002.50,25.09,40.94
1051.88,00:17:31,13.91,990.50,19.60,1.29,25.40,25.64,15.75,1002.70,25.09,40.96
1055.17,00:17:35,11.15,794.17,19.07,1.10,21.03,26.48,15.83,1002.90,25.09,40.99
1057.83,00:17:37,11.21,798.17,20.22,1.11,22.61,28.33,16.17,1002.70,25.09,41.02
1061.95,00:17:41,12.68,902.83,15.63,1.48,23.15,25.64,15.80,1002.50,25.09,41.07
1065.54,00:17:45,12.12,862.83,16.05,1.35,21.82,25.29,15.69,1002.70,25.09,41.11
1068.72,00:17:48,14.50,1032.50,17.97,1.45,26.20,25.38,15.74,1002.30,25.09,41.16
1072.78,00:17:52,14.38,1023.50,14.09,1.83,25.88,25.29,15.81,1002.60,25.09,41.28
1076.71,00:17:56,13.96,993.83,15.37,1.74,26.83,27.00,16.12,1002.40,25.10,41.39
1080.21,00:18:00,13.60,968.67,16.88,1.59,26.96,27.83,16.24,1002.80,25.09,41.52
1083.5,00:18:03,13.53,963.67,18.20,1.48,27.12,28.14,16.26,1002.60,25.09,41.68
1087.62,00:18:07,12.21,869.50,14.67,1.67,24.58,28.27,16.32,1003.00,25.09,41.82
1090.8,00:18:10,10.99,782.67,18.63,1.26,23.57,30.11,16.51,1002.50,25.08,41.97
1094.42,00:18:14,12.06,858.33,16.37,1.53,25.09,29.23,16.45,1002.80,25.08,42.08
1097.82,00:18:17,11.99,854.00,18.30,1.35,24.84,29.09,16.38,1003.00,25.08,42.14
1100.89,00:18:20,10.33,735.83,20.94,1.02,21.45,29.15,16.26,1002.50,25.09,42.22
1103.69,00:18:23,12.55,893.50,20.24,1.24,25.13,28.13,16.19,1002.80,25.08,42.27
1106.59,00:18:26,7.98,568.17,22.41,0.80,17.99,31.66,16.49,1002.90,25.08,42.31
1109.26,00:18:29,9.03,643.17,21.59,0.93,20.18,31.38,16.55,1002.80,25.08,42.33
1112.69,00:18:32,8.61,613.00,19.05,0.93,17.77,28.99,16.18,1002.70,25.09,42.32
1115.81,00:18:35,11.01,784.17,18.68,1.10,20.72,26.42,15.82,1002.50,25.08,42.31
1119.1,00:18:39,11.92,848.50,17.11,1.28,21.97,25.89,15.79,1002.80,25.08,42.28
1122.51,00:18:42,13.27,945.17,17.12,1.41,24.18,25.58,15.77,1002.80,25.09,42.28
1125.3,00:18:45,10.07,717.17,23.95,0.85,20.47,28.54,16.05,1002.70,25.08,42.28
1128.83,00:18:48,14.22,1012.50,17.28,1.52,26.33,26.00,15.89,1002.60,25.08,42.30
1131.89,00:18:51,13.43,956.50,18.25,1.36,24.89,26.02,15.84,1002.20,25.08,42.32
1135.12,00:18:55,15.55,1107.33,18.19,1.56,28.55,25.78,15.85,1002.40,25.08,42.39
1137.85,00:18:57,13.82,983.67,22.03,1.24,27.40,27.85,16.14,1002.60,25.08,42.47
1141.45,00:19:01,12.43,884.67,16.81,1.47,24.80,28.03,16.24,1002.50,25.08,42.57
1144.82,00:19:04,11.86,844.50,17.70,1.40,24.82,29.39,16.44,1002.90,25.08,42.65
1147.21,00:19:07,10.34,736.33,23.43,1.04,24.43,33.18,16.84,1002.90,25.07,42.74
1149.99,00:19:09,11.45,815.33,21.95,1.11,24.53,30.09,16.45,1002.60,25.08,42.81
1153.7,00:19:13,13.50,961.33,16.50,1.54,25.43,26.45,15.97,1002.60,25.09,42.85
1157.41,00:19:17,12.69,903.83,15.77,1.53,24.15,26.72,16.02,1002.80,25.08,42.91
1161.32,00:19:21,11.58,824.50,17.06,1.39,23.79,28.85,16.35,1002.70,25.07,42.99
1164.37,00:19:24,12.40,882.83,19.06,1.32,25.25,28.60,16.29,1002.50,25.08,43.04
1167.25,00:19:27,11.03,785.50,18.53,1.21,22.43,28.56,16.25,1002.70,25.08,43.08
1170.53,00:19:30,13.03,927.83,20.12,1.32,26.72,28.80,16.33,1002.70,25.08,43.12
1173.24,00:19:33,12.43,885.33,20.03,1.28,25.66,28.98,16.34,1002.90,25.07,43.19
1176.44,00:19:36,13.12,933.83,20.36,1.30,26.63,28.52,16.27,1002.40,25.08,43.26
1179.07,00:19:39,10.05,715.83,22.97,0.96,22.08,30.85,16.48,1002.60,25.07,43.32
1181.99,00:19:41,8.45,601.50,21.70,0.88,19.29,32.07,16.61,1002.70,25.08,43.36
1184.39,00:19:44,8.64,615.17,25.88,0.76,19.77,32.14,16.52,1002.40,25.08,43.36
1186.69,00:19:46,8.91,634.33,25.66,0.78,20.23,31.89,16.51,1002.70,25.08,43.35
1188.88,00:19:48,11.86,844.33,23.30,1.05,24.68,29.23,16.29,1002.60,25.08,43.33
1191.99,00:19:51,12.85,914.67,21.46,1.11,24.01,26.25,15.80,1003.00,25.08,43.32
1194.77,00:19:54,13.03,927.83,20.59,1.21,24.93,26.87,15.95,1002.80,25.08,43.33
1197.76,00:19:57,13.62,969.83,18.79,1.34,25.36,26.15,15.86,1002.50,25.07,43.34
1201.47,00:20:01,13.82,984.17,15.89,1.60,25.48,25.89,15.88,1003.20,25.07,43.37
1203.51,00:20:03,9.25,658.50,32.07,0.70,22.77,34.58,16.78,1002.00,25.08,43.90
1204.94,00:20:04,9.89,704.00,33.45,0.76,25.50,36.22,17.02,1002.50,25.08,43.92
1206.68,00:20:06,12.47,887.83,35.88,0.85,30.59,34.45,16.88,1001.70,25.08,43.97
1208.76,00:20:08,11.33,807.00,31.90,0.85,27.11,33.59,16.78,1001.90,25.08,44.04
1210.16,00:20:10,11.48,817.17,38.13,0.73,28.04,34.31,16.78,1003.20,25.07,44.05
1212.31,00:20:12,9.83,699.83,37.61,0.68,25.91,37.02,17.03,1001.30,25.08,44.13
1213.57,00:20:13,12.90,918.50,39.48,0.86,34.16,37.19,17.19,1002.50,25.08,44.14
1215.54,00:20:15,10.28,731.67,34.65,0.71,24.75,33.83,16.69,1001.20,25.07,44.21
1216.88,00:20:16,12.77,909.00,37.92,0.85,32.48,35.73,17.03,1001.00,25.08,44.24
1218.82,00:20:18,11.63,828.33,31.62,0.92,29.19,35.24,17.02,1002.30,25.07,44.30
1220.79,00:20:20,9.97,709.83,31.53,0.78,24.76,34.88,16.88,1002.00,25.08,44.35
1222.46,00:20:22,11.60,826.17,32.81,0.89,29.44,35.63,17.04,1001.90,25.08,44.40
1224.32,00:20:24,11.42,812.83,36.85,0.73,26.94,33.14,16.62,1002.60,25.08,44.43
1226.01,00:20:26,11.53,821.17,37.06,0.75,28.10,34.22,16.78,1002.10,25.08,44.48
1227.55,00:20:27,12.71,904.67,35.26,0.85,30.19,33.37,16.76,1002.70,25.08,44.54
1229.01,00:20:29,7.15,508.83,41.38,0.37,15.58,30.62,15.38,1002.50,25.08,44.57
1230.46,00:20:30,11.64,828.67,33.92,0.99,33.79,40.78,17.58,1001.50,25.08,44.63
1232.42,00:20:32,14.52,1033.83,36.79,0.86,31.79,30.75,16.41,1002.30,25.08,44.66
1234.18,00:20:34,13.03,928.00,35.01,0.82,28.95,31.20,16.44,1002.30,25.08,44.71
1235.66,00:20:35,12.61,897.50,38.92,0.73,28.54,31.80,16.44,1002.10,25.08,44.79
1237.19,00:20:37,11.89,846.50,37.54,0.74,27.97,33.04,16.62,1001.40,25.08,44.84
1239.11,00:20:39,11.66,830.00,35.72,0.76,27.35,32.95,16.63,1002.40,25.08,44.89
1240.68,00:20:40,13.61,968.83,33.67,0.93,31.63,32.65,16.71,1001.60,25.08,44.93
1242.63,00:20:42,12.92,919.83,36.04,0.81,29.52,32.09,16.56,1002.00,25.07,44.98
1244.88,00:20:44,9.13,650.33,24.79,0.79,19.61,30.15,16.25,1001.90,25.07,45.08
1246.22,00:20:46,16.10,1146.00,36.88,0.87,32.28,28.17,16.00,1002.30,25.08,45.13
1248.08,00:20:48,13.83,985.00,36.36,0.82,29.98,30.44,16.33,1001.80,25.08,45.19
1249.73,00:20:49,13.33,949.33,36.31,0.81,29.61,31.19,16.43,1001.60,25.08,45.26
1251.31,00:20:51,13.85,985.83,37.40,0.83,31.34,31.79,16.53,1001.60,25.08,45.31
1253.27,00:20:53,13.41,954.50,31.63,0.96,30.57,32.03,16.65,1001.60,25.08,45.37
1254.83,00:20:54,13.05,929.17,39.24,0.71,28.08,30.22,16.18,1001.80,25.09,45.43
1255.89,00:20:55,11.64,828.67,43.25,0.61,26.62,32.12,16.34,1001.80,25.09,45.45
1257.34,00:20:57,11.85,843.83,41.96,0.68,28.77,34.09,16.70,1002.40,25.08,45.50
1259.21,00:20:59,12.03,856.83,36.43,0.79,28.96,33.80,16.76,1002.40,25.08,45.54
1260.74,00:21:00,12.53,892.33,37.80,0.76,29.06,32.57,16.58,1002.40,25.08,45.57
1262.72,00:21:02,10.77,766.83,34.66,0.70,24.56,32.03,16.45,1001.70,25.08,45.61
1264.38,00:21:04,12.76,908.33,33.24,0.88,29.32,32.28,16.63,1001.70,25.08,45.63
1265.97,00:21:05,14.94,1063.67,31.31,1.04,32.74,30.78,16.52,1002.00,25.08,45.64
1267.96,00:21:07,13.32,948.17,31.27,0.96,30.11,31.76,16.61,1002.20,25.08,45.70
1269.9,00:21:09,13.37,952.00,35.84,0.85,30.62,32.16,16.59,1001.60,25.08,45.72
1271.45,00:21:11,12.72,906.00,39.29,0.75,29.74,32.83,16.60,1001.90,25.08,45.78
1273.31,00:21:13,10.63,756.83,32.10,0.82,26.56,35.09,16.94,1002.00,25.08,45.82
1277.43,00:21:17,9.80,698.00,13.35,1.63,21.90,31.38,16.77,1001.60,25.08,45.90
1279.63,00:21:19,16.59,1181.00,34.01,0.95,32.55,27.56,15.94,1001.20,25.08,45.94
1281.48,00:21:21,15.04,1071.00,30.18,1.02,31.00,28.94,16.22,1001.20,25.08,46.02
1283.19,00:21:23,17.54,1248.50,31.32,1.14,35.90,28.75,16.25,1002.70,25.08,46.10
1285.19,00:21:25,14.65,1042.83,32.29,0.97,31.41,30.12,16.38,1001.20,25.09,46.18
1286.65,00:21:26,14.99,1067.00,35.18,0.93,33.01,30.94,16.48,1001.50,25.08,46.26
1288.86,00:21:28,19.45,1385.17,27.54,1.40,38.68,27.92,16.20,1002.40,25.09,46.33
1291.63,00:21:31,18.72,1332.67,22.56,1.65,37.29,27.98,16.27,1002.10,25.09,46.48
1293.59,00:21:33,13.81,983.50,29.48,1.09,32.34,32.88,16.82,1002.00,25.09,46.64
1296.02,00:21:36,14.68,1045.17,26.07,1.28,33.39,31.95,16.76,1001.80,25.08,46.81
1298.37,00:21:38,14.90,1060.67,26.20,1.29,34.03,32.08,16.78,1001.00,25.09,46.96
1300.57,00:21:40,16.40,1167.67,25.10,1.41,35.57,30.46,16.60,1001.60,25.09,47.08
1302.28,00:21:42,10.81,769.33,34.57,0.73,25.29,32.87,16.59,1001.60,25.09,47.19
1304.14,00:21:44,12.95,922.33,34.33,0.99,34.01,36.87,17.23,1002.60,25.09,47.28
1305.91,00:21:45,11.85,843.67,34.28,0.81,27.83,32.99,16.67,1001.40,25.09,47.38
1307.68,00:21:47,15.76,1122.17,31.37,1.15,36.16,32.22,16.75,1001.50,25.08,47.44
1309.85,00:21:49,14.92,1062.33,31.60,1.08,34.36,32.34,16.74,1001.40,25.09,47.49
1311.4,00:21:51,13.57,966.33,36.22,0.87,31.82,32.93,16.71,1002.10,25.09,47.57
1313.08,00:21:53,13.08,931.50,35.88,0.87,31.44,33.75,16.81,1001.80,25.09,47.63
1314.61,00:21:54,14.69,1046.00,37.70,0.92,34.76,33.23,16.78,1001.40,25.09,47.68
1316.41,00:21:56,14.01,997.33,34.32,0.96,33.14,33.23,16.80,1001.90,25.09,47.73
1317.99,00:21:57,13.99,996.00,36.84,0.90,33.44,33.57,16.81,1000.90,25.09,47.81
1319.43,00:21:59,13.91,990.33,38.50,0.86,33.12,33.44,16.76,1001.60,25.09,47.85
1321,00:22:01,12.84,914.33,39.06,0.80,31.40,34.34,16.83,1001.50,25.09,47.90
1323.27,00:22:03,10.25,729.83,26.21,0.90,23.84,32.67,16.70,1002.00,25.08,47.92
1325.4,00:22:05,18.05,1284.83,29.73,1.24,36.97,28.77,16.29,1002.10,25.09,47.96
1327.25,00:22:07,13.98,995.33,34.76,0.94,32.74,32.89,16.74,1000.60,25.09,48.01
1328.91,00:22:08,14.75,1050.50,34.12,1.03,35.47,33.76,16.90,1001.60,25.09,48.07
1330.55,00:22:10,13.90,989.33,36.62,0.92,33.81,34.17,16.89,1001.20,25.10,48.11
1332.33,00:22:12,13.39,953.50,33.44,1.00,33.46,35.09,17.04,1001.50,25.09,48.16
1333.9,00:22:13,14.30,1018.00,37.26,0.95,35.50,34.87,16.99,1000.70,25.09,48.20
1335.44,00:22:15,14.24,1013.67,37.09,0.95,35.32,34.84,16.99,1002.20,25.09,48.25
1337.31,00:22:17,12.20,868.83,31.79,0.97,30.95,35.62,17.08,1001.90,25.09,48.31
1339.09,00:22:19,12.07,859.50,36.69,0.84,31.08,36.16,17.06,1000.60,25.10,48.34
1340.75,00:22:20,12.80,911.33,38.46,0.85,32.89,36.09,17.07,1001.40,25.10,48.37
1342.21,00:22:22,13.55,964.50,36.38,0.92,33.58,34.82,16.97,1002.00,25.10,48.40
1344.73,00:22:24,11.65,829.33,23.31,1.16,27.10,32.68,16.82,1002.10,25.09,48.42
1346.33,00:22:26,14.90,1061.17,39.73,1.01,40.26,37.94,17.34,1001.60,25.10,48.48
1348.5,00:22:28,14.58,1038.00,32.18,1.05,33.92,32.68,16.77,1001.40,25.10,48.52
1349.95,00:22:29,14.15,1007.33,35.96,0.89,32.04,31.81,16.58,1002.40,25.10,48.54
1351.43,00:22:31,14.64,1042.67,39.67,0.84,33.55,32.18,16.59,1001.40,25.10,48.59
1353.49,00:22:33,14.54,1035.33,29.40,1.14,33.52,32.38,16.77,1001.40,25.10,48.65
1355.46,00:22:35,16.00,1139.33,32.21,1.13,36.44,31.98,16.72,1001.70,25.10,48.68
1357.21,00:22:37,15.04,1070.83,31.85,1.07,34.20,31.94,16.69,1001.80,25.09,48.74
1359.17,00:22:39,14.63,1041.67,28.64,1.14,32.88,31.56,16.66,1000.70,25.10,48.79
1361.86,00:22:41,18.90,1346.00,23.49,1.66,39.02,28.99,16.43,1002.00,25.10,48.86
1363.64,00:22:43,13.72,977.17,31.12,1.07,33.38,34.16,16.96,1001.30,25.10,48.95
1365.48,00:22:45,14.28,1016.83,37.02,0.95,35.19,34.61,16.95,1000.70,25.10,49.02
1366.83,00:22:46,14.04,999.50,39.58,0.87,34.57,34.59,16.91,1000.70,25.10,49.09
1368.47,00:22:48,14.63,1041.50,35.85,1.04,37.59,36.09,17.17,1001.70,25.09,49.14
1370.37,00:22:50,16.12,1147.83,31.95,1.17,37.55,32.71,16.83,1002.60,25.10,49.21
1373.14,00:22:53,15.04,1070.83,22.59,1.47,33.25,31.05,16.69,1001.80,25.09,49.29
1376.18,00:22:56,18.47,1314.83,19.54,1.92,37.69,28.67,16.42,1001.70,25.10,49.39
1378.56,00:22:58,15.53,1105.83,23.79,1.43,34.24,30.96,16.67,1002.40,25.10,49.48
1380.51,00:23:00,14.56,1036.67,34.22,1.09,37.31,35.99,17.17,1001.70,25.10,49.55
1382.68,00:23:02,17.02,1212.00,26.09,1.44,37.61,31.03,16.68,1002.10,25.11,49.65
1384.64,00:23:04,12.54,893.17,29.90,1.06,31.79,35.59,17.12,1001.50,25.10,49.73
1386.42,00:23:06,13.23,942.33,36.60,0.95,35.08,37.23,17.24,1001.80,25.10,49.79
1387.98,00:23:07,13.85,986.00,36.86,0.92,34.11,34.59,16.95,1002.10,25.11,49.82
1389.53,00:23:09,11.87,845.00,39.04,0.76,29.86,35.34,16.92,1001.10,25.10,49.89
1391.1,00:23:11,13.87,987.50,38.40,0.91,35.14,35.58,17.05,1001.00,25.11,49.91
1393.36,00:23:13,18.35,1306.17,25.94,1.46,38.06,29.14,16.41,1000.70,25.11,49.97
1394.81,00:23:14,15.21,1083.17,40.44,0.87,35.30,32.59,16.66,1001.60,25.11,50.00
1396.27,00:23:16,10.33,735.17,43.31,0.62,26.90,36.59,16.90,1000.50,25.11,50.03
1398.01,00:23:18,13.69,974.50,37.39,0.99,37.35,38.33,17.37,1001.60,25.11,50.05
1399.58,00:23:19,15.78,1123.83,34.76,1.08,37.76,33.60,16.90,1000.80,25.12,50.08
1401.98,00:23:21,13.78,980.83,26.40,1.22,32.37,33.00,16.88,1000.70,25.11,50.12
1403.77,00:23:23,16.10,1146.50,32.88,1.15,38.04,33.18,16.88,1001.40,25.11,50.16
1405.93,00:23:25,18.31,1303.67,27.48,1.43,39.35,30.18,16.56,1002.40,25.11,50.22
1408.02,00:23:28,10.70,762.17,26.58,1.06,28.24,37.05,17.27,1001.90,25.11,50.30
1410.59,00:23:30,17.55,1249.67,23.57,1.57,37.11,29.70,16.52,1002.40,25.11,50.36
1413.57,00:23:33,16.06,1143.17,20.73,1.60,33.27,29.10,16.44,1001.70,25.11,50.40
1416.75,00:23:36,11.66,830.17,18.85,1.44,27.31,32.90,16.92,1001.80,25.11,50.47
1418.72,00:23:38,14.35,1021.67,31.60,1.05,33.48,32.77,16.79,1001.30,25.11,50.49
1420.58,00:23:40,14.31,1018.83,35.58,0.91,32.69,32.09,16.63,1002.70,25.11,50.50
1422.45,00:23:42,13.31,947.33,33.24,0.90,29.98,31.65,16.55,1000.70,25.11,50.54
1424.31,00:23:44,11.78,839.00,27.24,0.93,25.53,30.43,16.41,1003.30,25.11,50.54
1426.92,00:23:46,16.58,1180.17,39.71,0.90,36.12,30.61,16.42,1002.80,25.12,50.54
1428.78,00:23:48,14.81,1054.50,36.54,0.90,33.18,31.47,16.53,1000.80,25.11,50.56
1430.11,00:23:50,16.40,1167.83,37.84,0.98,37.09,31.76,16.62,1001.90,25.11,50.62
1431.56,00:23:51,15.29,1088.33,40.14,0.88,35.35,32.48,16.66,1003.00,25.11,50.63
1433.33,00:23:53,12.70,904.33,38.83,0.77,30.20,33.39,16.69,1001.20,25.12,50.65
1434.87,00:23:54,12.94,921.33,43.47,0.73,32.02,34.75,16.83,1002.30,25.12,50.66
1436.12,00:23:56,12.03,856.83,38.47,0.74,28.55,33.32,16.65,1000.50,25.11,50.70
1437.87,00:23:57,14.87,1059.00,40.00,0.88,35.47,33.49,16.78,1000.70,25.12,50.70
1439.76,00:23:59,16.26,1157.50,30.58,1.18,36.25,31.32,16.65,1002.10,25.12,50.71
1443.33,00:24:03,15.71,1118.67,15.74,1.96,30.91,27.63,16.26,1001.80,25.12,50.71
1445.28,00:24:05,17.80,1267.67,29.35,1.23,36.19,28.55,16.25,1002.70,25.12,50.78
1447.45,00:24:07,15.70,1117.50,28.32,1.17,33.18,29.69,16.40,1000.80,25.12,50.82
1449.85,00:24:09,17.18,1223.17,25.12,1.39,35.09,28.69,16.32,1001.90,25.12,50.91
1452.12,00:24:12,16.82,1197.83,26.72,1.31,35.20,29.39,16.41,1001.70,25.12,50.95
1454.07,00:24:14,15.14,1078.00,30.29,1.14,34.59,32.09,16.73,1000.90,25.13,51.03
1455.64,00:24:15,15.54,1106.33,39.99,0.89,35.69,32.26,16.63,1001.70,25.13,51.06
1457.59,00:24:17,15.92,1133.50,29.52,1.19,35.32,31.16,16.63,1000.70,25.12,51.13
1459.52,00:24:19,14.65,1043.33,38.30,0.91,35.23,33.77,16.84,1000.30,25.12,51.19
1461.08,00:24:21,15.81,1126.00,37.14,1.01,37.60,33.39,16.85,1001.60,25.13,51.22
1463.13,00:24:23,19.77,1407.50,25.54,1.54,39.49,28.06,16.25,1001.60,25.13,51.27
1465.3,00:24:25,18.76,1335.83,28.40,1.37,39.03,29.22,16.40,1001.50,25.13,51.35
1467.6,00:24:27,19.62,1397.17,27.70,1.46,40.46,28.96,16.38,1001.70,25.12,51.44
1469.04,00:24:29,14.38,1023.67,35.92,0.96,34.75,33.95,16.89,1001.20,25.13,51.50
1470.58,00:24:30,14.41,1025.83,42.03,0.86,36.52,35.60,17.02,1001.70,25.13,51.58
1471.92,00:24:31,14.57,1037.50,41.58,0.90,37.56,36.20,17.11,1001.70,25.12,51.65
1473.64,00:24:33,14.39,1024.83,40.96,0.87,35.93,35.06,16.97,1001.90,25.12,51.68
1474.99,00:24:34,14.45,1029.17,39.15,0.89,34.99,34.00,16.86,1001.80,25.13,51.71
1476.44,00:24:36,14.84,1056.50,40.30,0.90,36.58,34.62,16.94,1001.90,25.13,51.76
1478.2,00:24:38,14.41,1026.17,37.28,0.95,35.59,34.68,16.97,1001.90,25.13,51.79
1479.68,00:24:39,15.27,1087.33,39.57,0.95,37.91,34.87,16.99,1000.40,25.13,51.83
1481.34,00:24:41,15.52,1105.33,38.55,0.99,38.40,34.74,16.99,1000.50,25.13,51.83
1482.88,00:24:42,13.61,968.83,34.45,0.95,33.01,34.07,16.90,1001.40,25.13,51.84
1484.58,00:24:44,14.10,1004.00,39.05,0.90,35.27,35.13,16.99,1001.00,25.14,51.88
1486.01,00:24:46,12.33,877.67,40.30,0.74,30.21,34.42,16.80,1001.50,25.14,51.89
1487.56,00:24:47,14.41,1026.00,37.52,0.93,35.18,34.29,16.92,1001.70,25.13,51.88
1489.25,00:24:49,13.67,973.17,38.02,0.83,31.86,32.74,16.66,1002.00,25.13,51.85
1490.5,00:24:50,14.59,1038.50,40.68,0.82,33.49,32.25,16.58,1001.70,25.13,51.85
1492.86,00:24:52,14.46,1029.83,41.53,0.83,34.84,33.83,16.80,1001.30,25.14,51.81
1494.31,00:24:54,14.70,1046.83,40.44,0.84,34.17,32.64,16.65,1001.00,25.14,51.81
1495.86,00:24:55,15.43,1098.50,41.74,0.86,35.96,32.74,16.67,1000.60,25.14,51.79
1497.09,00:24:57,13.78,981.33,42.77,0.74,32.06,32.67,16.57,1001.20,25.14,51.81
1498.57,00:24:58,13.73,977.83,38.10,0.84,32.27,33.00,16.70,1002.00,25.14,51.78
1499.99,00:24:59,20.68,1472.33,40.72,1.11,45.47,30.88,16.56,1002.10,25.13,51.77
1501.79,00:25:01,16.18,1151.67,37.33,0.97,36.32,31.54,16.58,1000.50,25.14,51.79
1503.15,00:25:03,20.78,1479.33,38.55,1.15,44.47,30.06,16.46,1002.00,25.13,51.79
1504.8,00:25:04,18.26,1299.83,37.94,1.05,40.21,30.93,16.53,999.40,25.14,51.83
1506.97,00:25:06,11.31,805.33,29.99,0.84,25.44,31.59,16.51,1001.00,25.14,51.89
