Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
984.33,00:16:24,18.34,1489.33,18.50,1.73,32.06,21.53,14.83,993.20,24.47,41.41
986.79,00:16:26,19.37,1572.83,24.11,1.41,34.04,21.64,14.76,992.40,24.47,41.61
989.97,00:16:29,19.59,1590.33,19.08,1.84,35.21,22.14,15.02,993.60,24.47,41.91
993.05,00:16:33,17.23,1399.33,19.65,1.63,32.06,22.91,15.17,993.50,24.47,42.22
996.29,00:16:36,16.46,1336.50,18.29,1.66,30.47,22.80,15.15,991.90,24.48,42.48
999.58,00:16:39,20.56,1669.17,18.78,1.92,36.16,21.66,14.91,993.80,24.48,42.69
1002.77,00:16:42,16.69,1355.17,18.30,1.65,30.38,22.42,15.06,993.60,24.48,42.98
1005.76,00:16:45,17.43,1415.50,21.05,1.52,32.20,22.75,15.10,992.40,24.48,43.23
1008.64,00:16:48,19.18,1557.67,19.85,1.75,34.89,22.40,15.07,992.70,24.48,43.45
1011.71,00:16:51,18.99,1541.67,19.71,1.76,34.78,22.56,15.12,993.80,24.48,43.72
1015.21,00:16:55,14.90,1210.17,17.21,1.60,27.62,22.82,15.15,994.40,24.48,43.96
1018.5,00:16:58,17.97,1458.83,18.24,1.76,32.24,22.10,15.00,993.90,24.49,44.11
1022.31,00:17:02,18.66,1515.50,15.54,2.06,32.10,21.18,14.80,994.20,24.49,44.28
1027.04,00:17:07,13.99,1135.67,14.28,1.71,24.50,21.57,14.84,994.00,24.50,44.44
1031.66,00:17:11,18.86,1531.50,12.64,2.42,30.71,20.05,14.49,992.10,24.50,44.49
1034.61,00:17:14,16.51,1340.50,19.06,1.47,28.10,20.96,14.59,993.50,24.50,44.62
1037.9,00:17:17,22.31,1811.17,17.00,2.22,37.81,20.88,14.73,994.30,24.50,44.78
1044,00:17:24,15.95,1295.17,10.12,2.63,26.67,20.59,14.69,993.30,24.51,45.00
1049.32,00:17:29,17.68,1436.00,10.97,2.52,27.71,19.30,14.26,993.60,24.51,45.07
1053.36,00:17:33,19.72,1601.00,14.86,2.28,34.02,21.25,14.85,994.10,24.51,45.18
1057.66,00:17:37,17.40,1413.17,14.28,2.14,30.69,21.72,14.95,993.00,24.52,45.39
1060.95,00:17:40,16.55,1343.83,18.10,1.66,30.18,22.46,15.06,992.70,24.52,45.64
1064.54,00:17:44,21.55,1749.67,16.83,2.24,37.75,21.58,14.93,993.00,24.52,45.84
1068.05,00:17:48,17.21,1397.17,16.52,1.92,31.88,22.82,15.22,993.80,24.52,46.14
1071.89,00:17:51,16.62,1349.50,15.94,1.93,30.79,22.82,15.21,993.10,24.53,46.36
1074.96,00:17:54,16.96,1377.17,19.00,1.66,31.61,22.95,15.18,992.10,24.53,46.52
1078.23,00:17:58,19.51,1583.83,19.12,1.88,36.07,22.77,15.19,993.10,24.53,46.64
1081.3,00:18:01,18.18,1476.50,19.26,1.77,34.28,23.22,15.28,993.30,24.53,46.82
1083.99,00:18:03,17.89,1452.33,22.43,1.56,35.08,24.15,15.46,993.80,24.53,46.92
1086.67,00:18:06,19.60,1591.33,21.52,1.70,36.73,23.08,15.24,993.60,24.53,47.04
1089.44,00:18:09,20.44,1659.33,22.04,1.73,38.35,23.11,15.24,992.10,24.54,47.21
1092.1,00:18:12,20.51,1665.50,22.51,1.74,39.27,23.58,15.35,992.10,24.54,47.41
1094.67,00:18:14,19.98,1622.00,23.29,1.69,39.40,24.29,15.51,992.50,24.55,47.65
1097.46,00:18:17,18.83,1529.00,22.40,1.66,37.26,24.37,15.52,992.40,24.54,47.90
1100.38,00:18:20,18.34,1489.17,20.58,1.74,35.93,24.13,15.49,993.10,24.55,48.11
1104.48,00:18:24,16.39,1330.83,15.01,1.95,29.33,22.04,15.02,994.70,24.55,48.29
1109.29,00:18:29,19.77,1605.50,14.07,2.43,34.32,21.38,14.89,991.80,24.55,48.31
1113.18,00:18:33,19.59,1590.50,15.19,2.17,33.00,20.75,14.67,992.30,24.56,48.37
1116.67,00:18:36,19.91,1616.33,17.62,2.03,35.92,22.22,15.08,994.00,24.56,48.43
1120.28,00:18:40,16.18,1313.83,16.22,1.88,30.53,23.24,15.31,994.20,24.56,48.51
1124.81,00:18:44,17.40,1413.17,13.50,2.28,30.84,21.82,15.00,992.30,24.56,48.49
1129.49,00:18:49,17.62,1430.83,12.74,2.35,30.03,20.99,14.78,993.40,24.57,48.49
1133.48,00:18:53,18.26,1482.33,15.03,2.15,32.44,21.88,15.00,993.50,24.57,48.52
1137.6,00:18:57,18.00,1462.00,14.66,2.19,32.23,22.05,15.06,994.00,24.57,48.58
1141.2,00:19:01,17.74,1440.17,16.77,1.94,32.66,22.68,15.17,991.90,24.57,48.68
1144.62,00:19:04,18.64,1513.67,17.20,1.99,34.34,22.69,15.19,993.60,24.58,48.77
1148.54,00:19:08,16.30,1323.50,15.19,2.00,30.42,22.98,15.26,993.30,24.58,48.89
1151.27,00:19:11,19.38,1573.67,23.47,1.55,36.48,23.18,15.21,992.00,24.58,48.93
1154.27,00:19:14,20.11,1632.67,19.82,1.91,38.03,23.29,15.32,992.00,24.58,49.00
1156.93,00:19:16,18.13,1472.17,22.52,1.59,35.91,24.39,15.50,991.30,24.59,49.13
1159.91,00:19:19,18.72,1519.67,20.19,1.85,37.46,24.65,15.62,992.60,24.58,49.22
1162.48,00:19:22,17.66,1433.83,22.53,1.59,36.03,25.13,15.67,991.70,24.59,49.30
1165.16,00:19:25,20.11,1633.33,22.06,1.79,39.54,24.21,15.52,993.30,24.59,49.37
1168.27,00:19:28,16.18,1313.50,20.40,1.58,32.41,24.67,15.57,992.40,24.59,49.45
1170.74,00:19:30,19.32,1568.50,23.83,1.63,39.01,24.87,15.63,992.60,24.60,49.50
1173.63,00:19:33,18.02,1462.83,20.06,1.80,36.27,24.79,15.65,992.90,24.60,49.58
1178.22,00:19:38,16.78,1362.17,13.30,2.38,31.68,23.26,15.39,994.30,24.60,49.67
1182.3,00:19:42,19.78,1606.00,15.04,2.35,35.46,22.08,15.09,993.80,24.60,49.68
1185.9,00:19:45,18.77,1524.00,16.04,2.22,35.62,23.37,15.39,994.10,24.61,49.84
1189.81,00:19:49,17.35,1408.67,15.54,2.18,34.00,24.14,15.56,992.30,24.61,49.98
1192.97,00:19:52,18.31,1486.83,18.89,1.92,36.39,24.47,15.61,994.40,24.60,50.08
1196.05,00:19:56,16.98,1379.00,19.23,1.78,34.31,24.88,15.66,992.30,24.61,50.20
1199.26,00:19:59,16.56,1344.33,18.82,1.73,32.58,24.24,15.50,991.80,24.61,50.28
1202.92,00:20:02,18.00,1461.50,30.21,1.38,41.75,28.57,16.25,992.30,24.67,48.35
1206.81,00:20:06,13.49,1095.33,14.88,1.99,29.74,27.15,16.13,992.20,24.68,48.68
1208.86,00:20:08,14.96,1214.67,30.06,1.18,35.68,29.37,16.32,992.40,24.67,48.85
1211.18,00:20:11,19.77,1605.50,26.43,1.47,39.01,24.30,15.46,993.40,24.68,48.98
1213.34,00:20:13,20.43,1659.17,27.84,1.48,41.35,24.92,15.60,993.00,24.67,49.15
1215.18,00:20:15,18.23,1480.00,30.85,1.25,38.76,26.19,15.78,991.80,24.67,49.29
1217.12,00:20:17,20.47,1662.17,32.38,1.30,42.26,25.42,15.65,993.60,24.68,49.44
1219.26,00:20:19,24.04,1952.00,28.12,1.67,47.11,24.13,15.46,991.40,24.68,49.62
1221.23,00:20:21,19.55,1587.17,28.67,1.36,39.18,24.69,15.52,994.10,24.68,49.85
1223.59,00:20:23,22.97,1864.83,26.08,1.68,43.98,23.58,15.34,992.20,24.68,50.07
1225.66,00:20:25,20.67,1678.33,30.97,1.33,41.31,24.61,15.48,991.90,24.68,50.26
1227.93,00:20:27,23.24,1886.83,26.08,1.67,43.77,23.20,15.25,992.40,24.68,50.47
1230.28,00:20:30,23.88,1938.67,23.82,1.83,43.72,22.55,15.12,991.90,24.68,50.75
1232.77,00:20:32,25.45,2066.17,24.95,1.79,44.90,21.73,14.89,992.20,24.68,51.01
1236.18,00:20:36,19.66,1596.00,18.18,1.98,36.02,22.57,15.16,994.10,24.69,51.36
1238.65,00:20:38,19.99,1623.50,22.59,1.56,35.30,21.74,14.84,992.20,24.69,51.53
1240.83,00:20:40,26.74,2171.00,28.62,1.59,45.77,21.08,14.67,993.50,24.69,51.65
1243.15,00:20:43,24.50,1989.50,24.86,1.70,42.36,21.29,14.75,993.00,24.69,51.77
1245.97,00:20:45,24.03,1951.33,22.84,1.89,43.28,22.18,15.03,991.80,24.69,51.93
1248.01,00:20:48,20.75,1685.17,29.06,1.33,38.91,23.09,15.13,993.10,24.69,52.02
1250.88,00:20:50,24.70,2006.00,20.04,2.10,42.22,21.05,14.75,991.80,24.69,52.12
1254.22,00:20:54,21.44,1741.33,18.37,2.01,36.97,21.23,14.79,991.90,24.70,52.29
1256.18,00:20:56,9.70,787.33,36.50,0.52,19.03,24.17,14.53,994.20,24.70,52.35
1257.51,00:20:57,16.29,1322.50,34.90,0.91,32.05,24.23,15.17,992.00,24.70,52.37
1259.61,00:20:59,20.34,1651.50,29.13,1.24,36.14,21.88,14.76,992.90,24.70,52.38
1261.9,00:21:01,14.69,1193.17,26.69,1.09,29.34,24.59,15.38,993.20,24.70,52.38
1263.14,00:21:03,6.47,525.67,45.36,0.30,13.63,25.93,13.56,990.90,24.70,52.37
1265.4,00:21:05,,,27.56,0.63,17.63,,,993.20,24.70,52.27
1267.48,00:21:07,16.47,1337.67,33.00,0.94,31.29,23.39,14.99,992.20,24.70,52.20
1269.53,00:21:09,16.50,1339.83,24.56,1.18,29.14,21.75,14.70,993.30,24.71,52.10
1271.69,00:21:11,19.92,1617.50,29.20,1.34,39.13,24.19,15.40,993.30,24.70,52.07
1273.84,00:21:13,19.70,1599.33,30.36,1.28,38.86,24.30,15.41,994.70,24.70,51.99
1276.51,00:21:16,,,20.97,1.35,28.45,,,992.60,24.71,51.92
1278.68,00:21:18,24.35,1977.00,28.24,1.45,41.11,20.79,14.53,992.60,24.71,51.87
1281.03,00:21:21,25.20,2046.50,24.53,1.72,42.24,20.64,14.55,991.90,24.71,51.84
1283.74,00:21:23,24.02,1950.17,23.84,1.68,40.08,20.55,14.51,991.60,24.71,51.87
1288.07,00:21:28,24.81,2014.33,22.74,1.83,41.82,20.76,14.63,993.20,24.71,52.04
1290.53,00:21:30,25.46,2067.50,25.19,1.75,44.13,21.34,14.78,993.90,24.72,52.19
1293.29,00:21:33,22.44,1822.33,20.82,1.91,39.96,21.93,14.97,991.90,24.72,52.40
1296.77,00:21:36,20.93,1699.67,17.07,2.21,37.89,22.29,15.12,993.10,24.72,52.58
1299.76,00:21:39,23.48,1906.17,20.12,2.10,42.38,22.23,15.09,993.20,24.72,52.72
1303.27,00:21:43,21.02,1707.00,18.04,2.12,38.40,22.50,15.15,991.60,24.72,52.95
1306.17,00:21:46,20.11,1633.17,19.50,1.90,37.19,22.77,15.20,993.30,24.72,53.13
1309.06,00:21:49,20.99,1704.50,21.45,1.77,38.13,22.37,15.06,991.40,24.72,53.25
1311.54,00:21:51,24.04,1951.67,24.23,1.75,42.44,21.75,14.90,994.10,24.72,53.34
1314.24,00:21:54,23.53,1910.83,22.33,1.91,42.84,22.42,15.11,993.20,24.73,53.47
1316.71,00:21:56,21.90,1778.17,23.07,1.75,40.39,22.71,15.14,992.00,24.73,53.60
1319.17,00:21:59,21.27,1727.33,26.74,1.51,40.51,23.45,15.26,991.10,24.73,53.75
1321.44,00:22:01,23.42,1901.33,24.14,1.77,42.82,22.52,15.10,992.70,24.73,53.88
1323.72,00:22:03,27.75,2253.50,27.64,1.77,48.98,21.74,14.88,991.80,24.73,54.00
1328.43,00:22:08,22.72,1844.67,24.07,1.71,41.28,22.38,15.06,993.50,24.74,54.44
1331.25,00:22:11,21.50,1746.17,21.49,1.81,38.90,22.28,15.05,993.40,24.74,54.62
1333.68,00:22:13,26.98,2190.50,25.25,1.83,46.22,21.10,14.71,991.10,24.74,54.75
1336.05,00:22:16,27.59,2240.33,25.84,1.79,46.28,20.66,14.56,990.20,24.74,54.89
1338.2,00:22:18,27.30,2216.67,26.25,1.75,46.06,20.78,14.61,992.40,24.75,55.01
1340.87,00:22:20,22.66,1839.67,22.50,1.67,37.62,20.45,14.48,992.40,24.74,55.18
1343.43,00:22:23,29.49,2394.67,23.36,2.03,47.47,19.82,14.36,992.40,24.75,55.34
1345.87,00:22:25,28.06,2278.67,25.61,1.82,46.84,20.56,14.56,992.90,24.75,55.47
1348.34,00:22:28,29.50,2395.33,25.52,1.93,49.42,20.63,14.60,992.90,24.74,55.59
1350.69,00:22:30,20.49,1663.83,24.97,1.47,36.89,22.17,14.94,993.00,24.75,55.72
1353.14,00:22:33,26.05,2115.00,23.44,1.93,45.28,21.41,14.82,991.70,24.75,55.75
1355.49,00:22:35,23.63,1918.67,25.17,1.58,39.82,20.75,14.55,991.60,24.75,55.78
1357.44,00:22:37,26.97,2189.67,31.76,1.42,45.36,20.72,14.50,992.80,24.75,55.81
1359.25,00:22:39,29.09,2362.33,33.59,1.47,49.63,21.01,14.60,992.80,24.75,55.82
1361.12,00:22:41,22.23,1804.67,33.37,1.19,39.93,22.13,14.81,992.20,24.75,55.86
1364.89,00:22:44,25.44,2065.83,30.46,1.42,43.47,21.04,14.57,989.80,24.76,56.04
1368.59,00:22:48,29.21,2371.67,32.97,1.50,49.60,20.91,14.58,992.40,24.76,56.18
1370.43,00:22:50,29.01,2355.67,32.23,1.51,48.79,20.71,14.52,992.60,24.76,56.26
1372.73,00:22:52,28.60,2322.67,27.96,1.74,48.88,21.04,14.67,990.20,24.76,56.32
1374.79,00:22:54,22.12,1795.83,27.26,1.43,39.08,21.76,14.80,991.00,24.76,56.39
1379.1,00:22:59,28.82,2340.00,26.45,1.79,47.60,20.34,14.48,992.70,24.77,56.47
1386.01,00:23:06,28.69,2329.83,24.72,2.00,49.59,21.28,14.81,993.00,24.76,56.63
1388.36,00:23:08,26.14,2122.33,25.30,1.82,46.23,21.78,14.90,990.20,24.78,56.74
1390.51,00:23:10,26.51,2153.00,27.78,1.71,47.77,22.19,15.01,993.00,24.77,56.78
1392.87,00:23:12,26.85,2180.50,25.70,1.80,46.33,21.25,14.75,992.10,24.78,56.83
1397.7,00:23:17,28.48,2312.50,24.43,1.94,47.60,20.58,14.59,992.30,24.78,57.00
1399.55,00:23:19,28.12,2283.17,31.45,1.59,50.11,21.95,14.91,993.50,24.79,57.07
1403.99,00:23:23,29.45,2391.17,27.26,1.83,49.93,20.88,14.65,992.10,24.78,57.25
1407.98,00:23:27,27.51,2233.50,27.66,1.74,48.33,21.64,14.87,994.10,24.78,57.43
1410.13,00:23:30,28.24,2293.00,31.06,1.61,50.07,21.84,14.88,993.20,24.79,57.53
1414.15,00:23:34,27.52,2234.33,28.95,1.69,49.20,22.02,14.95,991.80,24.79,57.66
1418.83,00:23:38,26.25,2131.83,26.62,1.76,47.02,22.06,14.98,992.80,24.79,57.79
1421.19,00:23:41,27.01,2192.83,26.40,1.77,46.86,21.37,14.79,993.40,24.80,57.81
1427.76,00:23:47,29.32,2380.67,25.75,1.96,50.67,21.28,14.80,992.60,24.79,57.89
1430.49,00:23:50,24.62,1999.17,22.86,1.90,43.62,21.82,14.94,992.90,24.80,57.92
1433.06,00:23:53,,,22.44,1.95,43.94,,,993.20,24.79,57.90
1436.14,00:23:56,27.45,2229.00,19.79,2.26,44.78,20.09,14.49,993.30,24.80,57.85
1439.31,00:23:59,29.50,2395.33,21.39,2.20,47.25,19.73,14.35,992.20,24.81,57.83
1441.99,00:24:01,30.05,2440.17,21.35,2.35,50.33,20.63,14.66,992.50,24.81,57.85
1444.66,00:24:04,25.22,2048.17,20.68,2.05,42.45,20.73,14.64,991.30,24.80,57.86
1447.52,00:24:07,29.38,2386.00,21.14,2.31,48.91,20.50,14.62,992.20,24.80,57.88
1450.24,00:24:10,30.52,2478.00,22.72,2.20,50.00,20.18,14.50,991.90,24.80,57.95
1454.23,00:24:14,22.08,1792.50,15.89,2.26,35.91,20.03,14.45,990.90,24.81,58.08
1456.18,00:24:16,27.59,2240.33,25.38,1.82,46.22,20.63,14.57,991.80,24.81,58.08
1462.78,00:24:22,27.85,2261.67,28.09,1.74,48.94,21.64,14.84,990.60,24.81,58.32
1466.7,00:24:26,28.41,2306.67,29.64,1.68,50.07,21.71,14.86,992.50,24.81,58.41
1468.77,00:24:28,27.19,2208.17,29.10,1.61,47.09,21.33,14.73,992.40,24.81,58.43
1474.85,00:24:34,26.85,2179.83,29.68,1.55,46.06,21.13,14.65,990.50,24.82,58.54
1481.18,00:24:41,26.58,2158.00,26.35,1.80,47.61,22.06,14.98,992.30,24.82,58.68
1485.48,00:24:45,28.88,2344.67,30.67,1.65,50.69,21.62,14.83,992.90,24.82,58.75
1487.34,00:24:47,25.94,2106.33,30.44,1.59,48.61,23.08,15.19,990.70,24.82,58.81
1489.76,00:24:49,28.09,2281.17,26.14,1.93,50.56,22.16,15.03,990.40,24.82,58.85
1495.75,00:24:55,27.30,2216.67,29.11,1.66,48.52,21.89,14.90,992.00,24.81,58.92
1498.05,00:24:58,27.29,2215.67,27.55,1.79,49.58,22.38,15.07,992.70,24.82,58.96
1500.52,00:25:00,14.76,1198.83,43.39,1.02,44.33,36.98,17.21,993.30,24.85,54.78
1502.06,00:25:02,17.40,1413.17,38.12,1.25,47.92,33.91,16.96,991.90,24.84,54.82
1503.49,00:25:03,17.25,1400.67,43.58,1.11,48.63,34.72,17.00,990.90,24.84,54.88
1505.05,00:25:05,17.03,1382.67,38.81,1.22,47.64,34.46,17.02,993.30,24.84,54.99
1507.84,00:25:07,16.17,1313.00,41.61,1.17,49.06,37.36,17.30,992.70,24.84,55.20
1509.53,00:25:09,15.85,1286.67,34.97,1.33,46.55,36.18,17.22,991.80,24.84,55.33
1511.05,00:25:11,15.93,1293.83,43.52,1.14,49.83,38.51,17.41,993.70,24.84,55.43
1512.3,00:25:12,11.31,918.67,42.53,0.87,37.42,40.73,17.49,993.20,24.84,55.54
1513.67,00:25:13,13.81,1121.67,47.64,0.95,45.28,40.37,17.49,990.80,24.84,55.63
1515.31,00:25:15,18.55,1506.33,39.46,1.28,50.63,33.61,16.92,990.20,24.84,55.71
1516.87,00:25:16,19.86,1613.00,35.22,1.39,49.18,30.49,16.55,991.80,24.84,55.81
1518.61,00:25:18,19.19,1558.00,36.71,1.33,48.86,31.36,16.65,990.90,24.85,55.91
1520.16,00:25:20,19.32,1568.50,37.03,1.26,46.85,29.87,16.43,994.00,24.85,56.02
1524.23,00:25:24,23.31,1892.83,32.05,1.54,49.58,26.19,15.87,992.50,24.85,56.29
1526.09,00:25:26,20.91,1697.50,32.15,1.43,46.08,27.15,16.02,991.50,24.84,56.41
1530.39,00:25:30,15.34,1245.67,23.19,1.30,30.28,24.31,15.38,988.00,24.84,56.77
1534.65,00:25:34,29.36,2384.00,26.17,1.91,50.04,20.99,14.71,992.80,24.84,57.02
1536.72,00:25:36,24.98,2028.17,27.68,1.61,44.64,22.01,14.92,991.10,24.85,57.16
1538.46,00:25:38,26.31,2136.33,36.12,1.36,49.37,23.11,15.15,994.00,24.85,57.26
1540.05,00:25:40,24.19,1963.83,37.81,1.24,47.17,24.02,15.31,992.10,24.85,57.37
1541.19,00:25:41,22.32,1812.17,51.83,0.90,46.74,25.79,15.50,990.60,24.85,57.45
1547.43,00:25:47,25.57,2076.33,27.78,1.60,44.67,21.51,14.78,991.70,24.85,57.80
1550.93,00:25:50,28.37,2303.83,31.50,1.58,49.82,21.62,14.81,992.00,24.85,57.94
1556.71,00:25:56,26.71,2168.67,30.78,1.55,48.01,22.14,14.95,993.30,24.85,58.27
1558.36,00:25:58,25.42,2064.33,35.91,1.33,47.84,23.17,15.13,990.60,24.86,58.36
1617.93,00:26:57,27.23,2211.33,31.64,1.60,50.90,23.02,15.17,989.30,24.87,61.99
1619.8,00:26:59,27.75,2253.00,31.30,1.62,50.88,22.58,15.08,992.30,24.87,61.94
1665.52,00:27:45,25.64,2082.17,35.46,1.40,49.91,23.97,15.34,988.60,24.88,62.97
1702.56,00:28:22,24.80,2013.83,40.16,1.18,47.62,23.65,15.20,992.50,24.89,63.63
1721.86,00:28:41,24.21,1965.50,24.82,1.73,43.04,21.90,14.92,991.40,24.89,63.80
1789.15,00:29:49,23.19,1883.17,36.01,1.23,44.35,23.55,15.17,988.40,24.89,64.99
1794.27,00:29:54,26.11,2120.00,29.47,1.55,45.82,21.61,14.79,991.30,24.90,64.91
1796,00:29:56,17.90,1453.33,36.71,0.98,36.32,24.99,15.40,993.20,24.89,64.83
1797.98,00:29:57,17.57,1426.67,33.08,1.03,34.17,23.95,15.19,993.10,24.90,64.70
1799.85,00:29:59,18.86,1531.67,28.95,1.14,33.06,21.58,14.62,992.10,24.90,64.52
1801.93,00:30:01,18.98,1541.50,32.45,1.04,33.83,21.95,14.69,994.60,24.89,64.35
1803.47,00:30:03,25.60,2078.33,31.51,1.33,42.16,20.29,14.33,993.60,24.90,64.16
1805.72,00:30:05,17.02,1382.33,29.95,1.06,31.91,23.08,15.00,993.40,24.89,63.93
1808.29,00:30:08,21.37,1735.17,23.51,1.51,35.64,20.54,14.46,992.00,24.90,63.64
1810.56,00:30:10,20.15,1636.50,26.27,1.24,32.74,20.01,14.18,992.00,24.89,63.41
