Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
782.79,00:13:02,6.24,353.00,23.42,0.53,12.57,35.61,16.63,996.80,24.02,36.81
785.18,00:13:05,6.30,356.33,26.22,0.50,13.31,37.35,16.78,996.80,24.02,36.81
788.08,00:13:08,5.75,325.17,22.75,0.51,11.76,36.17,16.66,996.80,24.02,36.79
790.55,00:13:10,5.99,338.83,24.84,0.48,11.97,35.33,16.47,996.80,24.02,36.79
792.85,00:13:12,5.95,336.67,25.29,0.47,12.07,35.85,16.53,996.80,24.03,36.78
795.15,00:13:15,6.05,342.50,24.47,0.50,12.44,36.32,16.66,996.80,24.02,36.77
797.42,00:13:17,6.17,349.00,25.86,0.48,12.58,36.05,16.58,996.80,24.03,36.76
799.48,00:13:19,5.50,311.33,29.19,0.36,10.72,34.43,15.91,996.90,24.03,36.76
802.42,00:13:22,5.66,320.17,22.34,0.50,11.39,35.57,16.57,996.80,24.03,36.75
804.81,00:13:24,5.52,312.67,25.06,0.41,10.51,33.61,16.04,996.80,24.04,36.75
806.89,00:13:26,6.22,352.33,26.77,0.45,12.28,34.85,16.35,996.80,24.03,36.74
809.48,00:13:29,6.51,368.67,22.60,0.55,12.48,33.85,16.44,996.70,24.05,36.71
812.27,00:13:32,6.36,359.83,21.64,0.55,11.99,33.32,16.37,996.90,24.05,36.75
815.37,00:13:35,5.30,300.17,21.02,0.46,9.71,32.35,16.01,996.90,24.04,36.70
818.15,00:13:38,5.03,284.67,22.89,0.40,9.24,32.46,15.80,996.90,24.05,36.71
820.41,00:13:40,5.71,323.00,23.73,0.45,10.88,33.68,16.19,996.80,24.05,36.72
822.89,00:13:42,6.97,394.67,24.09,0.53,12.87,32.61,16.23,996.80,24.06,36.72
825.04,00:13:45,6.09,344.67,26.20,0.40,10.73,31.13,15.60,996.80,24.06,36.70
827.31,00:13:47,6.65,376.17,26.18,0.47,12.48,33.18,16.17,996.80,24.06,36.69
829.54,00:13:49,6.99,395.83,26.47,0.50,13.39,33.83,16.34,996.80,24.07,36.69
832.16,00:13:52,6.81,385.33,22.79,0.57,13.08,33.94,16.49,996.90,24.07,36.68
835.47,00:13:55,5.75,325.67,20.77,0.51,10.61,32.58,16.17,996.80,24.07,36.67
837.85,00:13:57,5.69,322.33,23.08,0.44,10.26,31.83,15.86,996.90,24.07,36.66
840.12,00:14:00,6.26,354.17,25.78,0.44,11.44,32.30,15.94,996.80,24.07,36.64
842.78,00:14:02,6.01,340.17,23.21,0.46,10.87,31.95,15.96,996.90,24.08,36.64
845.28,00:14:05,6.15,348.33,23.69,0.46,11.12,31.92,15.96,996.80,24.08,36.62
847.66,00:14:07,6.84,387.33,25.18,0.49,12.56,32.43,16.12,996.70,24.08,36.60
850.46,00:14:10,5.93,335.83,22.90,0.44,10.20,30.37,15.63,996.80,24.08,36.60
852.65,00:14:12,6.07,343.50,25.65,0.41,10.76,31.32,15.68,996.80,24.08,36.58
854.93,00:14:14,6.47,366.33,26.35,0.44,11.62,31.72,15.83,996.80,24.09,36.59
857.39,00:14:17,6.76,382.50,24.66,0.48,12.02,31.42,15.94,996.70,24.09,36.57
859.76,00:14:19,7.00,396.17,24.57,0.50,12.43,31.38,15.98,996.70,24.09,36.58
862.24,00:14:22,6.97,394.33,23.54,0.53,12.54,31.80,16.11,996.80,24.10,36.55
864.73,00:14:24,7.00,396.00,23.70,0.54,12.82,32.37,16.21,996.70,24.10,36.55
867.51,00:14:27,6.20,350.83,23.27,0.47,11.11,31.67,15.94,996.80,24.11,36.52
869.78,00:14:29,7.13,403.50,24.24,0.55,13.42,33.26,16.36,996.70,24.10,36.51
872.54,00:14:32,6.47,366.33,24.06,0.48,11.68,31.88,16.00,996.80,24.11,36.51
874.81,00:14:34,6.32,357.50,25.26,0.45,11.61,32.48,16.02,996.80,24.11,36.50
877.21,00:14:37,5.98,338.33,24.89,0.44,11.18,33.04,16.07,996.70,24.11,36.51
879.7,00:14:39,5.74,325.00,24.81,0.42,10.55,32.46,15.89,996.90,24.12,36.49
882.01,00:14:42,6.37,360.33,24.02,0.50,12.04,33.41,16.27,996.80,24.12,36.47
885,00:14:45,6.47,366.17,21.57,0.53,11.62,31.73,16.12,996.90,24.12,36.47
887.18,00:14:47,7.26,410.83,23.22,0.56,13.12,31.94,16.20,996.80,24.12,36.47
890.08,00:14:50,6.77,383.00,23.08,0.53,12.32,32.17,16.17,996.90,24.13,36.45
892.27,00:14:52,7.09,401.33,19.31,0.70,13.52,33.69,16.64,996.90,24.14,36.45
895.6,00:14:55,6.39,361.50,23.49,0.50,11.80,32.64,16.16,996.90,24.13,36.43
898.17,00:14:58,6.18,349.83,24.22,0.47,11.56,33.04,16.15,996.90,24.13,36.41
901.92,00:15:01,10.28,581.67,26.14,0.73,19.15,32.92,16.57,996.50,24.17,36.27
904.18,00:15:04,9.69,548.67,25.96,0.73,19.19,34.98,16.83,996.50,24.17,36.24
906.79,00:15:06,8.67,491.00,24.28,0.74,18.02,36.70,17.03,996.50,24.18,36.24
908.96,00:15:08,8.60,486.83,26.71,0.67,18.14,37.26,17.03,996.60,24.18,36.23
911.24,00:15:11,7.55,427.17,26.03,0.62,16.31,38.18,17.06,996.60,24.17,36.20
913.72,00:15:13,7.53,426.17,24.94,0.65,16.31,38.27,17.10,996.60,24.18,36.19
915.79,00:15:15,8.07,456.50,28.01,0.59,16.79,36.78,16.87,996.80,24.18,36.19
918.08,00:15:18,8.13,460.00,26.74,0.62,16.68,36.26,16.85,996.60,24.19,36.18
921.62,00:15:21,10.56,597.83,16.11,1.32,21.27,35.58,17.18,996.70,24.19,36.18
924.22,00:15:24,6.56,371.50,26.20,0.51,13.57,36.53,16.70,996.70,24.19,36.17
926.61,00:15:26,7.03,398.00,26.65,0.54,14.46,36.33,16.73,996.80,24.19,36.17
928.48,00:15:28,7.41,419.67,28.86,0.50,14.51,34.57,16.43,996.60,24.19,36.19
930.56,00:15:30,9.00,509.17,27.07,0.64,17.57,34.51,16.68,996.70,24.19,36.19
932.96,00:15:32,9.15,517.67,25.08,0.70,17.68,34.15,16.70,996.40,24.20,36.20
935.43,00:15:35,8.88,502.67,25.71,0.67,17.39,34.60,16.72,996.60,24.20,36.20
937.8,00:15:37,8.61,487.50,26.81,0.63,16.91,34.69,16.68,996.80,24.20,36.18
939.78,00:15:39,8.65,489.83,26.64,0.64,17.08,34.87,16.71,996.50,24.20,36.19
942,00:15:42,8.98,508.33,26.53,0.68,18.28,35.96,16.89,996.60,24.20,36.17
944.38,00:15:44,9.14,517.50,26.26,0.70,18.44,35.63,16.87,996.60,24.21,36.18
946.67,00:15:46,8.98,508.17,25.38,0.71,18.12,35.66,16.89,996.60,24.21,36.18
948.95,00:15:48,8.50,481.00,26.75,0.61,16.57,34.45,16.63,996.70,24.21,36.17
951.22,00:15:51,8.51,481.83,26.67,0.62,16.70,34.66,16.66,996.40,24.21,36.18
953.32,00:15:53,9.10,515.17,30.62,0.58,17.93,34.80,16.62,996.50,24.22,36.19
955.3,00:15:55,8.84,500.50,28.15,0.62,17.68,35.32,16.75,996.50,24.21,36.19
957.78,00:15:57,8.65,489.33,25.63,0.67,17.22,35.19,16.79,996.60,24.22,36.20
959.83,00:15:59,8.71,493.00,26.20,0.66,17.53,35.56,16.83,996.60,24.22,36.19
962.42,00:16:02,8.42,476.83,25.81,0.65,16.81,35.25,16.77,996.40,24.22,36.20
964.27,00:16:04,9.21,521.50,27.95,0.66,18.45,35.38,16.80,996.50,24.22,36.20
967.18,00:16:07,7.81,442.00,23.39,0.66,15.44,34.93,16.74,996.60,24.23,36.21
969.29,00:16:09,8.42,476.33,27.47,0.60,16.59,34.83,16.65,996.80,24.23,36.23
971.34,00:16:11,8.43,477.00,28.09,0.56,15.99,33.52,16.43,996.60,24.23,36.22
973.43,00:16:13,8.78,496.67,28.84,0.56,16.36,32.94,16.35,996.60,24.23,36.22
975.6,00:16:15,9.62,544.50,28.30,0.61,17.54,32.21,16.33,996.60,24.24,36.24
977.76,00:16:17,9.34,528.50,27.34,0.63,17.33,32.79,16.43,996.60,24.23,36.23
979.86,00:16:19,8.85,500.83,27.69,0.59,16.46,32.87,16.38,996.60,24.24,36.22
981.73,00:16:21,9.66,546.67,30.82,0.58,18.05,33.02,16.39,996.60,24.24,36.23
984.51,00:16:24,9.78,553.50,24.47,0.76,18.64,33.68,16.70,996.70,24.24,36.22
986.78,00:16:26,9.63,545.00,23.38,0.80,18.74,34.39,16.81,996.60,24.24,36.24
989.17,00:16:29,8.66,490.33,26.16,0.62,16.48,33.61,16.54,996.60,24.24,36.23
991.43,00:16:31,8.74,494.83,26.43,0.63,16.71,33.77,16.56,996.60,24.26,36.24
994.11,00:16:34,7.64,432.17,21.15,0.63,13.43,31.08,16.19,996.50,24.25,36.24
996.8,00:16:36,10.25,580.17,23.41,0.77,18.14,31.27,16.38,996.70,24.25,36.27
999.22,00:16:39,9.15,517.67,25.46,0.64,16.30,31.49,16.26,996.60,24.25,36.27
1001.48,00:16:41,9.51,538.33,24.92,0.73,18.33,34.05,16.72,996.60,24.26,36.26
1003.74,00:16:43,9.22,522.00,26.86,0.65,17.61,33.74,16.59,996.70,24.27,36.27
1005.91,00:16:45,9.61,544.17,27.87,0.66,18.53,34.05,16.64,996.70,24.26,36.28
1008.19,00:16:48,8.89,503.33,25.82,0.65,16.83,33.44,16.54,996.60,24.26,36.28
1010.5,00:16:50,8.87,502.17,26.98,0.63,17.26,34.37,16.65,996.60,24.27,36.30
1012.77,00:16:52,,,27.05,0.66,18.09,,,,,
