Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
1062.01,00:17:42,3.41,340.33,25.73,0.36,9.46,27.80,14.83,1013.80,24.05,28.77
1064.76,00:17:44,2.85,284.00,24.45,0.32,7.90,27.82,14.48,1013.90,24.05,28.78
1066.92,00:17:46,3.49,347.50,24.74,0.39,9.89,28.46,15.16,1014.00,24.05,28.75
1069.28,00:17:49,3.33,332.00,25.42,0.36,9.39,28.28,14.95,1013.90,24.05,28.75
1071.56,00:17:51,4.00,399.17,24.42,0.47,11.58,29.01,15.57,1013.90,24.05,28.74
1074.22,00:17:54,3.17,316.33,24.86,0.35,8.79,27.79,14.73,1013.80,24.05,28.72
1076.16,00:17:56,3.02,301.50,25.99,0.33,8.68,28.79,14.79,1013.70,24.05,28.71
1079.68,00:17:59,1.74,173.33,21.33,0.26,5.56,32.08,14.60,1013.90,24.06,28.71
1081.44,00:18:01,3.51,350.33,24.40,0.43,10.57,30.17,15.63,1013.50,24.06,28.69
1083.07,00:18:03,2.92,291.50,27.55,0.30,8.51,29.19,14.64,1014.00,24.06,28.69
1086.1,00:18:06,2.55,254.17,25.50,0.29,7.42,29.19,14.43,1014.00,24.06,28.68
1088.27,00:18:08,3.71,369.67,27.22,0.39,10.79,29.19,15.29,1013.90,24.06,28.69
1090.77,00:18:10,2.50,249.33,27.81,0.26,7.48,30.00,14.30,1013.90,24.06,28.66
1092.37,00:18:12,3.39,337.83,27.30,0.34,9.36,27.71,14.63,1014.00,24.07,28.67
1094.55,00:18:14,3.78,376.50,29.88,0.37,11.18,29.69,15.27,1014.00,24.06,28.66
1097.73,00:18:17,3.02,300.67,22.77,0.36,8.29,27.57,14.75,1014.00,24.06,28.65
1099.46,00:18:19,3.87,385.83,27.77,0.39,11.07,28.69,15.20,1013.80,24.07,28.64
1101.82,00:18:21,3.38,337.17,27.68,0.34,9.48,28.12,14.71,1013.90,24.07,28.63
1103.56,00:18:23,4.04,403.00,29.31,0.40,11.84,29.38,15.36,1013.90,24.08,28.62
1106.77,00:18:26,2.31,230.17,25.11,0.27,6.82,29.63,14.26,1014.10,24.08,28.61
1108.42,00:18:28,3.50,349.00,26.94,0.36,9.72,27.85,14.79,1013.60,24.08,28.59
1109.46,00:18:29,3.39,337.83,29.49,0.32,9.65,28.56,14.68,1013.80,24.08,28.58
1112.33,00:18:32,3.68,367.17,25.57,0.41,10.69,29.11,15.38,1013.60,24.08,28.57
1114.91,00:18:34,3.45,344.33,28.81,0.35,10.08,29.27,15.02,1013.90,24.08,28.57
1117.58,00:18:37,3.17,316.00,24.53,0.36,9.05,28.64,15.02,1013.80,24.08,28.56
1119.52,00:18:39,3.39,338.17,27.14,0.35,9.63,28.48,14.89,1014.00,24.08,28.55
1121,00:18:41,3.25,324.17,24.54,0.37,9.24,28.50,15.04,1013.70,24.08,28.53
1124.68,00:18:44,3.32,331.50,24.57,0.39,9.64,29.08,15.24,1013.60,24.08,28.53
1127.14,00:18:47,2.48,247.67,19.99,0.33,6.67,26.93,14.37,1014.00,24.08,28.50
1129.51,00:18:49,4.05,403.50,27.79,0.40,11.20,27.76,15.03,1013.40,24.09,28.50
1131.7,00:18:51,3.68,367.17,29.64,0.32,9.52,25.93,13.98,1013.80,24.09,28.49
1132.61,00:18:52,3.62,361.33,29.76,0.31,9.49,26.26,14.04,1013.60,24.09,28.47
1135.79,00:18:55,3.52,351.33,26.96,0.36,9.86,28.06,14.87,1013.80,24.08,28.48
1138.07,00:18:58,3.51,349.83,27.05,0.38,10.35,29.59,15.29,1013.80,24.09,28.46
1140.01,00:19:00,3.26,325.00,28.07,0.33,9.54,29.35,14.96,1013.80,24.09,28.45
1142.72,00:19:02,2.83,281.83,26.99,0.30,8.35,29.63,14.74,1014.00,24.09,28.44
1144.27,00:19:04,3.54,353.00,29.40,0.35,10.52,29.80,15.17,1013.60,24.10,28.42
1146.44,00:19:06,3.76,375.00,28.47,0.39,11.30,30.13,15.47,1013.80,24.10,28.42
1149.23,00:19:09,2.88,286.83,26.76,0.30,8.27,28.83,14.56,1013.90,24.10,28.41
1150.8,00:19:10,3.57,356.33,28.81,0.36,10.60,29.75,15.24,1013.80,24.10,28.40
1153.28,00:19:13,3.24,322.83,26.62,0.34,9.21,28.53,14.83,1014.00,24.10,28.37
1156.14,00:19:16,2.37,236.50,25.25,0.28,7.12,30.11,14.50,1013.80,24.10,28.37
1157.58,00:19:17,3.68,367.17,26.64,0.41,11.01,29.99,15.52,1014.00,24.10,28.37
1160.95,00:19:20,2.04,203.67,18.69,0.30,5.72,28.08,14.36,1013.90,24.11,28.34
1162.61,00:19:22,4.85,483.17,23.98,0.61,14.70,30.42,16.13,1013.30,24.11,28.33
1166.03,00:19:26,3.71,369.50,21.13,0.51,10.84,29.34,15.75,1014.00,24.11,28.31
1168.95,00:19:28,3.03,302.33,16.90,0.54,9.29,30.73,16.07,1013.90,24.12,28.30
1172.47,00:19:32,2.88,287.00,17.57,0.48,8.60,29.97,15.79,1013.40,24.12,28.26
1176.18,00:19:36,3.76,374.67,18.42,0.64,11.90,31.76,16.39,1013.40,24.12,28.26
1179.05,00:19:39,3.53,351.83,20.26,0.53,10.82,30.75,16.03,1013.70,24.13,28.22
1182.36,00:19:42,3.67,366.00,19.34,0.59,11.41,31.17,16.22,1013.90,24.12,28.21
1185.36,00:19:45,2.92,291.50,16.29,0.53,8.75,30.02,15.92,1013.60,24.13,28.19
1188.34,00:19:48,7.26,723.33,29.31,0.67,19.72,27.26,15.68,1013.60,24.17,27.95
1190.51,00:19:50,5.28,526.83,29.80,0.47,14.10,26.76,15.11,1013.10,24.17,27.93
1192.07,00:19:52,5.24,522.83,33.59,0.46,15.59,29.82,15.68,1013.10,24.17,27.91
1193.83,00:19:53,5.35,533.17,32.75,0.51,17.02,31.92,16.18,1013.70,24.17,27.87
1196.68,00:19:56,3.64,362.67,23.36,0.46,10.89,30.03,15.73,1013.60,24.17,27.85
1198.85,00:19:58,4.09,408.17,27.27,0.44,12.16,29.79,15.62,1014.00,24.17,27.84
1201.31,00:20:01,3.87,386.33,19.98,0.54,10.88,28.16,15.61,1013.90,24.18,27.81
1204.7,00:20:04,6.84,681.50,20.01,0.92,18.56,27.23,15.93,1013.30,24.18,27.80
1206.32,00:20:06,6.29,627.33,28.60,0.60,17.21,27.43,15.58,1012.70,24.18,27.79
1208.6,00:20:08,5.70,568.67,27.88,0.58,16.30,28.66,15.79,1013.40,24.18,27.76
1211.32,00:20:11,4.56,454.33,27.84,0.44,12.50,27.51,15.19,1013.40,24.18,27.75
1213.16,00:20:13,5.48,546.17,29.52,0.52,15.35,28.10,15.54,1013.50,24.18,27.73
1215.64,00:20:15,4.19,417.33,30.13,0.35,10.82,25.93,14.33,1013.80,24.18,27.74
1216.59,00:20:16,4.05,404.17,30.94,0.34,10.55,26.10,14.22,1013.30,24.19,27.73
1219.27,00:20:19,6.23,620.67,30.32,0.54,16.48,26.55,15.28,1013.40,24.19,27.72
1220.82,00:20:20,7.59,756.67,34.45,0.56,19.49,25.76,15.16,1012.80,24.18,27.70
1223.8,00:20:23,5.05,503.17,17.22,0.66,11.47,22.80,14.64,1014.00,24.18,27.70
1226.45,00:20:26,4.93,491.83,22.59,0.47,10.62,21.59,13.71,1013.60,24.19,27.69
1229.35,00:20:29,8.67,864.83,23.18,0.90,20.97,24.25,15.29,1013.80,24.19,27.67
1232.32,00:20:32,7.84,781.83,18.26,1.01,18.55,23.73,15.25,1013.10,24.19,27.69
1234.76,00:20:34,7.16,714.00,30.68,0.60,18.62,26.08,15.32,1013.70,24.19,27.69
1236.81,00:20:36,7.32,729.67,28.70,0.68,19.76,27.08,15.66,1012.90,24.19,27.69
1238.81,00:20:38,7.75,773.00,24.34,0.87,21.37,27.65,15.97,1013.60,24.19,27.70
1241.17,00:20:41,7.32,729.83,31.81,0.63,20.27,27.77,15.71,1012.20,24.19,27.71
1242.81,00:20:42,7.08,705.67,34.92,0.57,20.24,28.68,15.78,1012.70,24.19,27.73
1245.08,00:20:45,5.18,516.50,28.51,0.53,15.14,29.31,15.79,1013.30,24.19,27.75
1247.79,00:20:47,4.51,449.50,28.56,0.41,11.97,26.63,14.87,1013.20,24.19,27.77
1250.38,00:20:50,7.27,725.00,18.56,1.08,20.16,27.81,16.12,1013.30,24.20,27.80
1252.64,00:20:52,4.80,479.00,32.35,0.40,12.94,27.01,14.85,1012.80,24.20,27.80
1253.9,00:20:53,5.46,544.17,26.64,0.55,14.76,27.12,15.43,1013.40,24.19,27.84
1255.77,00:20:55,6.86,683.83,33.74,0.50,17.17,25.11,14.86,1013.50,24.20,27.83
1258.02,00:20:58,7.01,698.83,33.23,0.54,18.15,25.97,15.17,1013.60,24.20,27.85
1260.71,00:21:00,5.65,562.83,27.37,0.50,13.82,24.55,14.71,1014.00,24.20,27.85
1263.12,00:21:03,5.45,543.50,20.22,0.61,12.36,22.74,14.51,1013.00,24.20,27.87
1264.98,00:21:04,8.96,893.67,32.38,0.64,20.86,23.34,14.74,1013.00,24.21,27.86
1266.57,00:21:06,9.56,953.00,31.73,0.73,23.32,24.47,15.17,1013.60,24.20,27.89
1268.79,00:21:08,8.47,844.00,30.65,0.72,22.34,26.47,15.59,1012.30,24.20,27.88
1270.63,00:21:10,7.33,730.50,35.16,0.57,20.10,27.52,15.55,1013.40,24.20,27.89
1272.43,00:21:12,7.13,711.00,33.81,0.61,20.67,29.07,15.90,1012.30,24.20,27.90
1274.17,00:21:14,7.47,744.50,34.95,0.61,21.37,28.70,15.84,1012.00,24.21,27.93
1276.02,00:21:16,6.34,632.33,32.63,0.53,17.60,27.83,15.53,1013.00,24.20,27.94
1277.77,00:21:17,5.81,579.00,33.97,0.46,15.75,27.20,15.18,1013.80,24.21,27.97
1279.74,00:21:19,5.91,589.67,28.01,0.55,15.53,26.34,15.27,1013.70,24.21,27.98
1281.87,00:21:21,7.91,788.83,28.43,0.70,20.17,25.57,15.38,1013.40,24.21,28.00
1283.46,00:21:23,7.86,783.83,34.53,0.59,20.55,26.22,15.32,1012.80,24.21,28.00
1285.09,00:21:25,6.96,694.33,32.56,0.58,18.94,27.28,15.52,1013.10,24.21,28.01
1287.34,00:21:27,6.99,696.50,33.86,0.58,19.93,28.61,15.78,1013.00,24.21,28.02
1289.09,00:21:29,6.54,652.17,33.96,0.57,19.47,29.85,15.97,1013.40,24.21,28.03
1291.05,00:21:31,5.59,557.17,30.89,0.53,16.43,29.49,15.82,1013.50,24.22,28.05
1293.1,00:21:33,6.30,628.50,30.25,0.60,18.33,29.16,15.92,1013.50,24.21,28.08
1294.84,00:21:34,5.96,594.67,31.66,0.54,17.14,28.82,15.72,1013.40,24.22,28.08
1296.63,00:21:36,6.39,637.17,33.82,0.54,18.47,28.99,15.76,1013.30,24.21,28.10
1298.38,00:21:38,6.48,645.67,33.21,0.55,18.28,28.31,15.65,1013.10,24.22,28.12
1300.37,00:21:40,7.08,705.67,33.23,0.59,19.92,28.23,15.73,1012.20,24.21,28.11
1301.95,00:21:41,7.62,759.83,33.35,0.65,21.69,28.55,15.88,1013.40,24.22,28.13
1303.91,00:21:43,7.39,736.67,28.90,0.74,21.42,29.08,16.09,1013.10,24.22,28.15
1305.96,00:21:45,6.45,643.00,30.78,0.60,18.61,28.94,15.88,1013.70,24.22,28.18
1308.27,00:21:48,6.16,613.67,29.51,0.58,17.40,28.35,15.74,1012.80,24.21,28.20
1310.01,00:21:50,6.08,606.17,32.07,0.54,17.36,28.64,15.69,1013.70,24.22,28.22
1313.02,00:21:53,4.96,494.83,17.05,0.77,13.26,26.80,15.72,1013.50,24.22,28.28
1315.48,00:21:55,9.01,897.83,24.80,0.94,23.54,26.22,15.75,1013.60,24.22,28.30
1317.95,00:21:57,6.41,638.83,29.91,0.52,15.73,24.62,14.79,1013.70,24.22,28.34
1319.68,00:21:59,6.19,616.83,33.71,0.46,15.78,25.58,14.83,1013.50,24.22,28.38
1321.76,00:22:01,6.92,690.17,30.51,0.57,17.55,25.43,15.11,1013.60,24.22,28.41
1323.5,00:22:03,5.59,557.17,27.27,0.50,13.68,24.55,14.70,1013.00,24.23,28.43
1325.37,00:22:05,8.02,799.83,31.90,0.65,21.02,26.28,15.46,1013.20,24.22,28.47
1327.03,00:22:07,7.28,726.17,37.21,0.52,19.35,26.65,15.23,1012.00,24.23,28.47
1329.13,00:22:09,7.56,753.50,33.92,0.61,20.95,27.80,15.68,1011.90,24.22,28.49
1330.98,00:22:10,6.60,658.50,27.38,0.63,17.28,26.24,15.39,1012.10,24.23,28.51
1332.83,00:22:12,8.98,895.50,32.75,0.67,22.25,24.85,15.17,1012.80,24.22,28.53
1335.3,00:22:15,9.33,929.83,42.27,0.58,24.62,26.48,15.35,1011.80,24.23,28.56
1337.14,00:22:17,9.16,913.17,38.36,0.61,23.64,25.89,15.30,1013.70,24.23,28.59
1338.56,00:22:18,7.19,717.17,39.92,0.47,19.00,26.49,15.06,1012.50,24.23,28.61
1340,00:22:20,6.77,674.50,35.28,0.51,18.24,27.04,15.31,1012.50,24.23,28.64
1342.1,00:22:22,8.79,876.17,34.68,0.68,23.87,27.24,15.69,1012.50,24.23,28.67
1343.35,00:22:23,8.23,820.17,35.98,0.62,22.46,27.38,15.62,1012.80,24.23,28.69
1346.32,00:22:26,6.74,671.67,26.71,0.69,18.60,27.69,15.78,1012.40,24.23,28.74
1347.94,00:22:27,8.76,873.67,32.14,0.76,24.63,28.19,15.96,1013.30,24.23,28.77
1349.78,00:22:29,6.79,677.33,34.66,0.55,19.19,28.33,15.66,1013.10,24.23,28.81
1351.32,00:22:31,7.06,703.83,34.10,0.59,20.44,29.04,15.88,1013.20,24.23,28.85
1353.59,00:22:33,6.32,629.67,30.08,0.58,17.55,27.87,15.63,1012.60,24.23,28.86
1354.92,00:22:34,8.12,809.17,32.62,0.69,22.53,27.84,15.81,1012.90,24.23,28.91
1356.9,00:22:36,6.77,675.17,29.96,0.61,18.50,27.40,15.61,1013.20,24.23,28.95
1359.04,00:22:39,7.19,717.17,31.77,0.65,20.73,28.91,15.94,1012.70,24.24,28.97
1360.49,00:22:40,7.44,741.50,32.88,0.63,20.92,28.21,15.79,1012.70,24.23,29.00
1362.88,00:22:42,6.94,691.67,32.31,0.61,19.76,28.57,15.82,1013.40,24.24,29.04
1364.44,00:22:44,6.59,657.33,35.57,0.56,20.15,30.65,16.08,1012.60,24.23,29.06
1366.59,00:22:46,6.06,604.17,31.18,0.56,17.71,29.31,15.87,1013.30,24.24,29.10
1368.17,00:22:48,6.11,608.83,35.98,0.49,17.93,29.45,15.72,1013.10,24.24,29.12
1369.9,00:22:49,7.44,741.33,32.09,0.66,21.42,28.89,15.97,1013.30,24.24,29.14
1371.66,00:22:51,7.11,708.67,33.50,0.58,19.50,27.52,15.57,1013.10,24.24,29.17
1373.72,00:22:53,5.55,553.67,31.64,0.49,15.77,28.48,15.54,1012.60,24.24,29.20
1375.48,00:22:55,7.00,697.67,33.61,0.59,19.84,28.44,15.75,1012.30,24.24,29.21
1377.11,00:22:57,7.59,756.83,34.67,0.59,20.64,27.27,15.54,1012.40,24.24,29.24
1378.54,00:22:58,7.91,788.17,33.73,0.65,21.95,27.85,15.75,1012.60,24.24,29.25
1380.78,00:23:00,7.26,723.50,30.67,0.68,20.90,28.89,15.98,1013.00,24.24,29.27
1382.43,00:23:02,7.10,708.33,36.49,0.55,20.11,28.39,15.66,1012.60,24.24,29.30
1383.89,00:23:03,8.19,816.67,36.55,0.63,23.09,28.27,15.80,1012.30,24.24,29.33
1385.61,00:23:05,7.08,706.33,35.50,0.58,20.63,29.21,15.87,1012.60,24.24,29.36
1388.02,00:23:08,6.11,609.33,31.39,0.56,17.85,29.29,15.87,1013.80,24.24,29.38
1389.99,00:23:09,6.35,632.83,22.62,0.78,17.69,27.95,15.94,1013.80,24.24,29.40
1393.27,00:23:13,8.87,884.33,17.83,1.24,22.22,25.13,15.67,1012.20,24.25,29.47
1395.24,00:23:15,7.36,734.17,33.93,0.59,20.23,27.55,15.59,1012.00,24.24,29.49
1397,00:23:17,7.33,730.50,34.39,0.59,20.62,28.23,15.73,1012.30,24.24,29.53
1398.95,00:23:18,6.44,642.50,34.48,0.56,19.38,30.16,15.99,1012.60,24.24,29.55
1400.65,00:23:20,6.03,601.67,34.74,0.53,18.72,31.11,16.10,1012.70,24.25,29.59
1402.71,00:23:22,5.99,597.00,33.02,0.54,17.99,30.13,15.96,1013.30,24.25,29.59
1404.24,00:23:24,7.92,789.67,32.21,0.72,23.39,29.62,16.16,1012.80,24.25,29.62
1405.99,00:23:25,8.41,838.17,35.77,0.65,23.48,28.01,15.79,1012.40,24.25,29.65
1407.86,00:23:27,7.73,771.17,34.23,0.63,21.78,28.24,15.80,1012.60,24.24,29.67
1410.12,00:23:30,6.21,619.17,28.10,0.60,16.98,27.42,15.60,1013.50,24.26,29.69
1411.56,00:23:31,7.12,710.17,30.91,0.64,19.92,28.05,15.78,1013.10,24.25,29.71
1414.85,00:23:34,4.39,437.83,21.47,0.52,11.36,25.95,15.11,1013.20,24.26,29.76
1416.54,00:23:36,7.45,743.00,29.63,0.66,19.69,26.50,15.51,1013.20,24.25,29.79
1418.82,00:23:38,7.66,764.00,30.25,0.64,19.48,25.50,15.26,1013.50,24.25,29.79
1420.88,00:23:40,7.51,748.83,30.59,0.63,19.52,26.07,15.38,1013.30,24.25,29.80
1422.75,00:23:42,7.75,773.00,30.44,0.69,21.02,27.19,15.69,1013.00,24.26,29.84
1424.43,00:23:44,7.07,705.17,32.62,0.62,20.39,28.92,15.90,1013.00,24.26,29.87
1426.43,00:23:46,6.42,639.67,32.35,0.59,19.09,29.84,16.00,1012.70,24.26,29.87
1428.47,00:23:48,7.29,727.17,30.87,0.70,21.76,29.92,16.18,1012.00,24.26,29.90
1429.8,00:23:49,7.53,750.83,33.50,0.65,22.07,29.39,16.03,1012.30,24.26,29.92
1432.66,00:23:52,4.83,482.00,26.75,0.51,13.74,28.51,15.60,1013.90,24.26,29.92
1435.04,00:23:55,4.83,482.00,22.24,0.59,13.17,27.32,15.55,1013.70,24.26,29.94
1437.5,00:23:57,6.75,672.67,25.94,0.70,18.41,27.37,15.75,1013.80,24.26,29.95
1439.54,00:23:59,6.89,687.00,28.01,0.63,17.71,25.78,15.30,1012.80,24.26,29.97
1441.5,00:24:01,7.24,721.83,26.92,0.71,19.35,26.81,15.65,1012.50,24.27,29.96
1443.19,00:24:03,7.57,754.33,31.34,0.68,21.40,28.37,15.89,1012.70,24.27,29.96
1445.68,00:24:05,7.49,747.00,28.92,0.76,22.18,29.69,16.21,1012.60,24.27,29.99
1447.34,00:24:07,6.55,653.50,29.31,0.64,18.76,28.71,15.89,1012.90,24.27,30.03
1449.61,00:24:09,6.23,621.33,31.35,0.57,18.01,28.99,15.82,1012.90,24.27,30.05
1451.27,00:24:11,7.11,709.00,31.69,0.67,21.41,30.20,16.19,1012.30,24.27,30.08
1453.46,00:24:13,7.53,750.50,29.24,0.76,22.33,29.75,16.22,1013.50,24.27,30.11
1455.82,00:24:15,8.07,804.17,26.96,0.86,23.33,29.01,16.19,1013.80,24.27,30.12
1457.9,00:24:17,7.75,773.00,25.40,0.90,22.95,29.69,16.33,1013.50,24.27,30.20
1460.32,00:24:20,5.53,551.67,28.41,0.55,15.81,28.66,15.73,1012.80,24.27,30.26
1462.06,00:24:22,6.53,650.83,28.93,0.68,19.80,30.42,16.24,1013.20,24.27,30.33
1464.83,00:24:24,8.82,879.17,20.70,1.20,24.93,28.36,16.27,1013.80,24.26,30.38
1468.49,00:24:28,6.01,599.67,16.99,0.98,16.72,27.88,16.08,1013.80,24.27,30.48
1470.67,00:24:30,9.56,953.33,27.57,1.01,27.85,29.21,16.31,1011.90,24.27,30.59
1472.77,00:24:32,8.42,839.33,33.89,0.70,23.84,28.40,15.92,1012.10,24.28,30.68
1474.25,00:24:34,7.16,714.00,32.73,0.64,21.03,29.45,16.02,1013.50,24.28,30.77
1477.43,00:24:37,7.63,760.50,19.46,1.12,21.92,28.82,16.31,1013.40,24.27,30.86
1479.7,00:24:39,8.62,859.50,25.92,0.97,25.31,29.45,16.33,1013.10,24.27,30.96
1482.78,00:24:42,5.90,588.50,19.41,0.88,17.19,29.21,16.24,1013.70,24.27,31.08
1485.37,00:24:45,6.28,626.17,22.90,0.80,18.50,29.54,16.23,1013.80,24.28,31.16
1488.03,00:24:48,7.15,713.17,22.46,0.84,19.07,26.74,15.77,1013.20,24.28,31.22
1490.07,00:24:50,8.10,807.33,29.21,0.71,20.99,26.00,15.49,1013.60,24.28,31.25
1492.41,00:24:52,6.45,643.33,25.48,0.67,17.24,26.80,15.59,1013.40,24.28,31.29
1494.48,00:24:54,6.98,696.17,28.82,0.64,18.64,26.78,15.54,1013.40,24.28,31.32
1496.64,00:24:56,8.46,843.00,28.89,0.79,23.03,27.32,15.83,1012.30,24.28,31.34
1498.7,00:24:58,7.94,791.17,29.12,0.77,22.57,28.53,16.03,1013.10,24.28,31.35
1500.65,00:25:00,7.61,759.00,31.11,0.70,21.83,28.76,15.98,1012.60,24.28,31.40
1504.76,00:25:04,8.50,847.17,29.15,0.76,22.26,26.28,15.59,1012.30,24.29,31.52
1506.81,00:25:06,12.49,1245.33,26.67,1.12,30.09,24.16,15.41,1012.40,24.29,31.55
1508.35,00:25:08,9.41,938.00,38.10,0.67,25.81,27.52,15.72,1012.00,24.29,31.58
1510.13,00:25:10,7.18,716.17,36.58,0.56,20.75,28.97,15.80,1012.80,24.29,31.63
1512.19,00:25:12,8.10,808.00,33.08,0.74,24.51,30.33,16.29,1013.60,24.29,31.69
1513.96,00:25:13,7.45,742.67,29.49,0.71,21.10,28.41,15.95,1013.80,24.29,31.73
1515.81,00:25:15,8.22,819.50,30.77,0.75,23.08,28.16,15.93,1012.00,24.29,31.78
1517.75,00:25:17,8.79,876.83,29.23,0.85,25.06,28.58,16.11,1012.50,24.29,31.82
1519.8,00:25:19,8.05,802.17,36.97,0.62,23.13,28.83,15.89,1012.50,24.29,31.87
1522.57,00:25:22,4.65,463.50,18.89,0.71,13.56,29.26,16.08,1011.90,24.29,31.95
1524.65,00:25:24,9.70,967.33,28.49,1.02,29.15,30.13,16.45,1011.30,24.29,31.97
1526.69,00:25:26,10.22,1019.33,35.61,0.77,27.57,27.05,15.74,1010.80,24.29,32.02
1528.48,00:25:28,8.27,824.17,29.30,0.75,22.10,26.81,15.69,1013.40,24.30,32.07
1530.54,00:25:30,8.51,848.50,29.05,0.80,23.26,27.41,15.85,1012.10,24.30,32.13
1532.34,00:25:32,7.15,712.83,34.30,0.58,19.96,28.00,15.66,1013.80,24.30,32.18
1535,00:25:35,9.83,980.50,22.18,1.26,27.99,28.55,16.31,1013.10,24.29,32.27
1536.87,00:25:36,7.42,739.67,29.90,0.68,20.61,27.86,15.80,1011.90,24.30,32.33
1538.77,00:25:38,9.36,933.00,34.69,0.74,25.99,27.86,15.87,1011.60,24.29,32.40
1540.45,00:25:40,9.00,897.50,34.13,0.75,25.71,28.65,16.02,1012.60,24.29,32.45
1542.2,00:25:42,9.32,929.17,35.38,0.74,26.39,28.40,15.97,1012.40,24.30,32.50
1543.68,00:25:43,8.54,851.67,38.35,0.62,23.93,28.10,15.75,1011.80,24.29,32.56
1545.32,00:25:45,7.91,788.33,36.79,0.61,22.78,28.90,15.89,1012.50,24.30,32.61
1547.48,00:25:47,10.14,1010.83,29.21,0.96,28.18,27.88,16.06,1011.20,24.31,32.66
1549.4,00:25:49,9.10,907.67,29.13,0.88,25.91,28.55,16.12,1011.90,24.30,32.72
1551.15,00:25:51,9.16,913.67,33.95,0.76,26.12,28.59,16.03,1012.10,24.30,32.79
1553.08,00:25:53,8.05,802.67,33.88,0.68,23.32,29.05,16.02,1013.20,24.30,32.85
1554.7,00:25:54,8.04,802.00,35.71,0.67,24.01,29.94,16.15,1013.60,24.30,32.91
1557.05,00:25:57,9.48,945.00,30.20,0.90,27.35,28.94,16.20,1012.50,24.30,32.96
1558.97,00:25:58,8.96,892.83,29.20,0.85,25.10,28.11,16.03,1012.00,24.31,33.02
1560.48,00:26:00,9.11,907.83,34.63,0.74,25.86,28.49,15.99,1012.50,24.31,33.06
1562.37,00:26:02,7.62,759.83,29.47,0.74,21.88,28.80,16.04,1013.80,24.30,33.13
1564.61,00:26:04,7.60,757.33,28.92,0.74,21.66,28.60,16.01,1012.90,24.31,33.19
1566.77,00:26:06,8.29,827.00,29.11,0.76,22.20,26.84,15.71,1012.60,24.31,33.23
1568.36,00:26:08,9.23,920.33,34.46,0.71,24.62,26.75,15.63,1012.80,24.31,33.26
1570.47,00:26:10,7.67,764.33,29.21,0.72,21.14,27.66,15.82,1013.70,24.30,33.33
1572.16,00:26:12,7.86,784.00,31.23,0.68,21.50,27.42,15.73,1013.30,24.32,33.37
1574.48,00:26:14,8.91,888.50,31.10,0.75,23.62,26.58,15.66,1013.60,24.31,33.40
1576.4,00:26:16,8.95,892.17,30.53,0.77,23.66,26.52,15.65,1012.50,24.31,33.46
1578.03,00:26:18,8.70,867.67,33.46,0.66,22.13,25.51,15.29,1012.40,24.31,33.48
1580.81,00:26:20,6.08,605.83,20.95,0.74,15.54,25.65,15.44,1013.10,24.31,33.54
1582.83,00:26:22,10.50,1047.00,29.68,0.93,27.65,26.41,15.77,1012.50,24.32,33.58
1584.62,00:26:24,11.38,1134.67,35.79,0.77,27.66,24.38,15.18,1012.20,24.32,33.63
1586.38,00:26:26,10.35,1032.00,34.48,0.77,26.66,25.83,15.51,1012.50,24.32,33.67
1587.94,00:26:27,9.64,961.17,35.38,0.74,26.19,27.25,15.76,1013.60,24.32,33.75
1590.1,00:26:30,8.09,806.83,31.24,0.74,23.38,28.98,16.08,1013.00,24.32,33.80
1591.99,00:26:31,7.74,771.67,28.36,0.78,22.17,28.73,16.07,1013.40,24.32,33.86
1594.21,00:26:34,7.62,760.00,33.11,0.62,20.64,27.16,15.58,1013.40,24.32,33.91
1595.96,00:26:35,9.01,897.83,29.58,0.83,24.56,27.35,15.88,1013.80,24.32,33.96
1597.91,00:26:37,7.91,788.67,29.26,0.72,21.08,26.73,15.64,1013.50,24.32,34.01
1599.75,00:26:39,8.67,864.17,34.13,0.68,23.24,26.89,15.61,1012.20,24.32,34.05
1601.3,00:26:41,9.51,947.67,37.27,0.69,26.04,27.48,15.75,1012.20,24.32,34.07
1603.24,00:26:43,10.64,1061.17,32.07,0.92,29.60,27.89,16.04,1013.00,24.32,34.09
1605.01,00:26:45,10.42,1038.67,30.79,0.95,29.48,28.38,16.15,1013.90,24.32,34.17
1607.61,00:26:47,10.12,1009.17,24.04,1.12,27.12,26.87,15.98,1013.50,24.32,34.27
1609.93,00:26:49,9.41,938.50,31.01,0.82,25.61,27.29,15.85,1011.60,24.33,34.37
1611.1,00:26:51,10.43,1039.50,39.12,0.72,28.17,27.10,15.70,1012.30,24.33,34.45
1612.93,00:26:52,,,34.68,0.69,24.24,,,1012.60,24.33,34.53
1614.85,00:26:54,12.50,1245.83,40.89,0.79,32.68,26.23,15.62,1012.00,24.33,34.63
1616.88,00:26:56,12.27,1223.50,34.48,0.93,32.21,26.33,15.75,1012.40,24.33,34.71
1618.36,00:26:58,11.35,1132.00,31.67,0.95,30.40,26.86,15.88,1012.70,24.33,34.79
1620.17,00:27:00,9.63,960.50,34.20,0.77,26.48,27.57,15.85,1012.60,24.32,34.88
1623.4,00:27:03,5.91,589.33,20.33,0.83,16.88,28.64,16.09,1011.70,24.33,34.99
1625.36,00:27:05,,,25.67,0.73,18.83,,,1011.50,24.33,35.07
