Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
912.64,00:15:12,10.62,776.00,25.58,0.92,23.61,30.43,16.39,1001.40,25.23,35.19
915.33,00:15:15,9.58,700.00,24.33,0.88,21.59,30.84,16.43,1000.80,25.22,35.28
917.45,00:15:17,10.57,773.00,23.16,0.97,22.54,29.16,16.23,1001.50,25.24,35.34
918.36,00:15:18,10.98,802.33,29.52,0.79,23.40,29.17,16.09,1001.50,25.23,35.39
921.27,00:15:21,10.58,773.17,23.77,0.96,22.89,29.61,16.29,1001.20,25.23,35.48
923.64,00:15:23,11.14,814.67,22.95,1.03,23.78,29.19,16.27,1001.40,25.23,35.55
925.9,00:15:25,10.85,793.33,24.56,0.93,22.92,28.89,16.16,1001.10,25.23,35.62
928.4,00:15:28,12.36,903.67,27.68,0.94,26.06,28.84,16.15,1000.30,25.22,35.69
930.54,00:15:30,10.88,795.50,26.72,0.84,22.60,28.41,16.01,1001.20,25.22,35.76
932.59,00:15:32,11.73,857.33,26.39,0.92,24.47,28.54,16.09,1001.00,25.22,35.84
934.65,00:15:34,13.17,962.67,30.07,0.91,27.50,28.57,16.09,1001.10,25.23,35.88
937,00:15:37,12.62,922.17,28.84,0.90,26.20,28.41,16.06,1000.60,25.22,35.97
939.06,00:15:39,12.62,922.33,29.27,0.91,26.82,29.08,16.17,1000.90,25.22,36.05
941.03,00:15:41,11.99,876.50,29.42,0.87,25.70,29.32,16.18,1000.70,25.22,36.14
942.99,00:15:42,13.56,991.50,29.93,0.95,28.64,28.89,16.17,1000.30,25.22,36.22
945.15,00:15:45,13.00,950.00,28.34,0.94,26.84,28.25,16.06,1001.10,25.22,36.32
947.61,00:15:47,15.86,1159.17,23.49,1.27,29.87,25.77,15.76,1001.50,25.22,36.45
949.58,00:15:49,14.10,1030.67,28.60,0.98,28.04,27.21,15.89,999.80,25.21,36.57
952.51,00:15:52,11.43,835.33,21.85,0.97,21.24,25.43,15.53,1000.80,25.21,36.72
954.47,00:15:54,18.55,1356.33,30.89,1.09,33.69,24.84,15.47,1000.60,25.21,36.84
956.32,00:15:56,16.95,1238.83,32.56,0.98,32.13,25.94,15.65,1001.00,25.21,36.99
957.97,00:15:57,16.89,1234.67,32.55,1.01,33.05,26.77,15.82,1000.10,25.22,37.15
960.01,00:16:00,14.53,1062.33,28.62,1.01,28.99,27.29,15.92,999.90,25.21,37.30
962.18,00:16:02,15.22,1112.50,30.19,1.03,31.20,28.04,16.08,1001.60,25.21,37.46
964.24,00:16:04,17.16,1254.17,28.89,1.15,33.33,26.58,15.86,1000.50,25.21,37.60
966.2,00:16:06,18.64,1362.67,28.68,1.22,35.02,25.70,15.72,1000.80,25.20,37.76
968.28,00:16:08,20.85,1524.17,27.76,1.36,37.77,24.78,15.57,999.80,25.21,37.98
970.25,00:16:10,19.32,1412.33,30.62,1.20,36.93,26.15,15.80,999.70,25.21,38.19
972.62,00:16:12,15.90,1162.17,25.81,1.25,32.36,27.84,16.13,1000.00,25.21,38.50
974.48,00:16:14,16.20,1184.33,32.56,1.06,34.73,29.32,16.30,1000.70,25.20,38.71
976.36,00:16:16,18.74,1369.67,31.77,1.17,37.24,27.19,15.98,1000.50,25.19,38.91
980.09,00:16:20,20.00,1462.33,15.87,2.30,36.65,25.06,15.82,1001.80,25.20,39.36
982.08,00:16:22,14.10,1030.83,31.28,0.99,31.01,30.08,16.38,1000.30,25.20,39.69
984.04,00:16:24,18.14,1326.00,32.67,1.05,34.33,25.89,15.67,999.80,25.20,39.91
985.9,00:16:25,22.64,1654.67,29.24,1.36,39.91,24.12,15.42,999.30,25.20,40.15
987.97,00:16:27,20.56,1502.83,30.54,1.25,38.21,25.43,15.67,999.90,25.20,40.35
989.88,00:16:29,23.34,1706.00,30.01,1.42,42.63,24.99,15.63,999.10,25.20,40.56
991.84,00:16:31,21.27,1555.17,31.10,1.30,40.72,26.18,15.83,998.50,25.19,40.79
993.6,00:16:33,20.15,1473.33,33.64,1.21,40.72,27.64,16.07,998.60,25.20,41.00
995.36,00:16:35,19.57,1430.67,35.78,1.15,41.22,28.81,16.25,999.30,25.20,41.21
997.1,00:16:37,20.91,1528.33,35.70,1.22,43.57,28.51,16.22,998.60,25.19,41.42
998.96,00:16:38,20.83,1522.83,31.11,1.34,41.74,27.41,16.08,998.90,25.20,41.68
1000.81,00:16:40,21.19,1549.00,32.84,1.31,43.05,27.79,16.14,1001.10,25.19,41.92
1002.66,00:16:42,21.60,1578.83,31.46,1.40,44.16,27.97,16.19,998.50,25.19,42.17
1004.42,00:16:44,20.56,1502.83,35.02,1.24,43.52,28.96,16.30,998.40,25.19,42.39
1006.36,00:16:46,17.05,1246.67,34.29,1.12,38.57,30.94,16.56,998.70,25.19,42.63
1007.81,00:16:47,21.37,1562.00,34.83,1.27,44.42,28.44,16.22,997.60,25.19,42.81
1009.76,00:16:49,19.40,1418.33,32.14,1.26,40.59,28.62,16.26,999.70,25.19,43.02
1011.83,00:16:51,18.80,1374.50,30.44,1.31,40.15,29.21,16.38,1000.80,25.19,43.22
1013.8,00:16:53,16.53,1208.50,31.77,1.13,36.02,29.81,16.39,997.50,25.18,43.39
1015.23,00:16:55,22.27,1627.83,36.57,1.23,45.33,27.85,16.12,999.60,25.19,43.53
1016.98,00:16:56,20.81,1521.00,35.50,1.18,42.20,27.74,16.07,996.60,25.18,43.67
1018.93,00:16:58,21.49,1571.00,29.03,1.45,42.11,26.80,16.00,999.70,25.18,43.86
1020.75,00:17:00,18.75,1370.83,31.64,1.23,39.13,28.54,16.24,999.20,25.18,44.03
1022.81,00:17:02,18.42,1346.83,30.95,1.24,38.53,28.61,16.25,998.90,25.18,44.17
1024.44,00:17:04,24.35,1780.00,36.81,1.31,48.45,27.22,16.03,998.90,25.18,44.28
1026.1,00:17:06,19.72,1441.67,34.79,1.18,41.37,28.70,16.24,999.00,25.18,44.40
1028.25,00:17:08,17.66,1290.67,30.31,1.23,37.45,29.02,16.31,998.30,25.18,44.56
1030.12,00:17:10,18.76,1371.17,31.05,1.25,39.01,28.45,16.23,999.20,25.18,44.68
1031.85,00:17:11,20.50,1498.33,33.13,1.24,41.12,27.44,16.05,999.40,25.18,44.77
1033.72,00:17:13,19.73,1442.00,32.49,1.23,40.17,27.86,16.12,999.60,25.18,44.87
1035.35,00:17:15,24.19,1768.17,35.11,1.37,48.31,27.32,16.06,997.50,25.18,44.97
1038.94,00:17:18,15.19,1110.67,16.84,1.68,28.42,25.59,15.83,1001.60,25.18,45.29
1041.31,00:17:21,16.91,1236.00,26.03,1.26,33.02,26.72,15.93,999.20,25.18,45.50
1043.25,00:17:23,25.57,1868.83,30.10,1.42,42.77,22.89,15.14,998.70,25.17,45.58
1044.98,00:17:24,26.45,1933.17,33.66,1.37,46.28,23.94,15.39,999.30,25.17,45.64
1046.74,00:17:26,26.90,1966.17,35.42,1.42,50.60,25.74,15.78,998.00,25.18,45.75
1050.23,00:17:30,21.92,1602.50,30.60,1.47,45.16,28.18,16.25,999.70,25.17,46.14
1052.09,00:17:32,20.14,1472.00,31.80,1.36,43.44,29.51,16.43,998.50,25.17,46.39
1054.01,00:17:34,23.34,1706.33,31.09,1.50,46.80,27.43,16.12,998.60,25.17,46.60
1055.87,00:17:35,25.10,1835.17,33.49,1.48,49.71,27.09,16.06,998.70,25.17,46.77
1057.52,00:17:37,20.19,1475.83,35.07,1.27,44.75,30.32,16.53,999.90,25.17,46.98
1059.38,00:17:39,22.08,1614.00,31.75,1.47,46.90,29.06,16.38,997.50,25.17,47.18
1062.46,00:17:42,19.35,1414.17,41.68,1.07,44.83,31.70,16.64,998.40,25.16,47.56
1064.24,00:17:44,23.08,1687.50,35.78,1.36,48.75,28.89,16.32,996.80,25.17,47.74
1065.7,00:17:45,21.57,1576.67,37.72,1.24,46.99,29.80,16.44,999.80,25.17,47.90
1067.55,00:17:47,23.39,1709.67,34.19,1.43,49.14,28.74,16.32,997.20,25.16,48.03
1070.73,00:17:50,18.69,1366.50,38.88,1.11,43.47,31.81,16.68,1000.40,25.16,48.35
1072.28,00:17:52,19.36,1415.50,37.19,1.19,44.33,31.32,16.63,997.50,25.16,48.48
1073.91,00:17:53,21.11,1543.17,39.28,1.18,46.35,30.04,16.45,999.40,25.16,48.59
1075.44,00:17:55,21.41,1565.33,37.08,1.26,47.05,30.06,16.48,998.00,25.16,48.67
1077.08,00:17:57,20.56,1503.17,35.77,1.26,45.31,30.14,16.50,1000.50,25.16,48.79
1078.94,00:17:58,21.05,1538.67,35.52,1.30,46.39,30.15,16.51,999.00,25.16,48.87
1084.21,00:18:04,25.06,1831.83,29.61,1.51,44.77,24.44,15.53,998.50,25.16,48.97
1086.08,00:18:06,28.76,2102.33,32.24,1.49,48.10,22.88,15.17,1000.00,25.16,48.99
1089.83,00:18:09,24.26,1773.33,30.35,1.48,45.03,25.39,15.73,998.50,25.16,49.20
1091.47,00:18:11,24.48,1789.83,35.18,1.36,48.14,26.90,15.98,996.90,25.16,49.32
1100.69,00:18:20,16.88,1234.17,40.65,1.03,42.05,34.07,16.93,999.20,25.15,50.04
1103.78,00:18:23,21.64,1581.83,36.63,1.31,48.17,30.45,16.55,999.00,25.15,50.26
1105.53,00:18:25,19.56,1430.17,33.63,1.29,43.51,30.42,16.54,997.90,25.15,50.35
1107.41,00:18:27,21.31,1557.67,32.37,1.39,45.13,28.97,16.35,997.80,25.15,50.41
1109.17,00:18:29,24.12,1763.33,36.28,1.39,50.53,28.66,16.31,999.80,25.14,50.43
1110.78,00:18:30,22.60,1652.33,37.27,1.31,49.09,29.71,16.44,996.90,25.15,50.48
1115.42,00:18:35,26.60,1944.50,24.82,1.83,45.52,23.41,15.38,999.20,25.14,50.56
1117.17,00:18:37,23.35,1706.67,33.10,1.34,44.56,26.11,15.83,997.90,25.15,50.58
1118.81,00:18:38,25.62,1873.00,37.04,1.32,49.11,26.22,15.85,999.50,25.14,50.60
1120.46,00:18:40,23.97,1752.00,37.84,1.29,49.05,28.00,16.17,1000.10,25.14,50.64
1122.12,00:18:42,20.18,1475.17,34.55,1.27,44.05,29.86,16.46,999.90,25.14,50.69
1124.06,00:18:44,19.75,1443.50,33.62,1.26,42.64,29.54,16.41,1000.50,25.14,50.73
1125.94,00:18:45,18.65,1363.17,32.19,1.22,39.38,28.89,16.29,999.70,25.15,50.76
1127.58,00:18:47,19.39,1417.67,34.40,1.14,39.30,27.72,16.07,1000.90,25.14,50.77
1129.54,00:18:49,24.06,1758.67,29.90,1.46,43.80,24.91,15.64,1001.00,25.14,50.74
1131.39,00:18:51,21.09,1541.83,32.76,1.24,40.72,26.41,15.86,999.40,25.14,50.74
1133.76,00:18:53,22.15,1619.00,26.11,1.50,39.23,24.23,15.48,997.60,25.14,50.72
1136.43,00:18:56,22.69,1658.50,21.77,1.82,39.69,23.93,15.50,999.60,25.14,50.70
1138.46,00:18:58,27.48,2008.83,31.41,1.46,45.99,22.89,15.17,1001.00,25.14,50.69
1140.33,00:19:00,28.29,2068.33,30.24,1.53,46.30,22.39,15.04,997.30,25.14,50.72
1145.3,00:19:05,25.02,1828.67,34.07,1.43,48.93,26.76,15.98,998.60,25.13,50.98
1147.11,00:19:07,22.70,1659.33,33.72,1.30,44.11,26.58,15.92,999.30,25.13,51.12
1152.79,00:19:12,22.99,1680.67,33.12,1.38,46.02,27.38,16.08,998.20,25.13,51.65
1165.25,00:19:25,18.15,1326.83,30.79,1.24,38.35,28.90,16.31,1000.90,25.13,52.83
1171.22,00:19:31,25.08,1833.67,32.97,1.44,47.50,25.90,15.81,996.70,25.12,53.28
1174.82,00:19:34,21.80,1593.67,32.42,1.34,43.48,27.28,16.07,1001.10,25.12,53.55
1178.59,00:19:38,26.38,1928.67,31.51,1.49,46.99,24.36,15.51,998.70,25.12,53.70
1182.41,00:19:42,28.94,2115.33,32.55,1.53,50.01,23.64,15.36,998.90,25.12,53.77
1188.33,00:19:48,25.97,1898.50,30.21,1.61,48.67,25.64,15.82,1000.40,25.12,54.04
1190.61,00:19:50,26.41,1930.83,26.38,1.88,49.74,25.76,15.88,997.40,25.11,54.22
1192.88,00:19:52,24.74,1808.17,29.10,1.53,44.64,24.69,15.59,997.90,25.11,54.29
1194.94,00:19:54,22.23,1624.67,27.58,1.43,39.66,24.41,15.51,999.30,25.11,54.35
1197.09,00:19:57,29.47,2154.50,28.06,1.69,47.44,22.02,14.98,997.80,25.11,54.32
