Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
730.84,00:12:10,22.01,1386.50,22.96,1.49,34.37,24.79,15.62,1001.30,25.00,52.85
733.34,00:12:13,22.94,1445.17,23.11,1.48,34.29,23.73,15.37,999.10,25.00,52.88
735.96,00:12:15,23.36,1471.67,23.15,1.51,35.04,23.81,15.39,998.80,25.00,52.92
739.05,00:12:19,25.52,1607.83,20.74,1.78,36.99,23.01,15.26,998.70,25.01,52.92
741.55,00:12:21,26.44,1665.83,22.79,1.71,38.99,23.41,15.34,998.40,25.00,52.95
744.18,00:12:24,24.55,1546.67,23.13,1.56,36.23,23.42,15.31,998.00,25.01,53.00
746.34,00:12:26,24.57,1547.83,27.01,1.35,36.66,23.68,15.31,998.50,25.01,53.02
748.63,00:12:28,25.70,1619.17,27.08,1.44,39.23,24.23,15.47,998.80,25.00,53.05
751.03,00:12:31,22.26,1402.50,23.38,1.47,34.42,24.54,15.55,999.70,25.01,53.08
753.32,00:12:33,25.72,1620.33,26.60,1.46,38.90,24.01,15.43,999.10,25.01,53.15
756.33,00:12:36,27.18,1712.33,19.62,2.02,39.68,23.17,15.35,999.10,25.01,53.21
759.08,00:12:39,23.61,1487.33,24.06,1.50,36.25,24.37,15.53,1000.10,25.01,53.34
761.45,00:12:41,22.74,1432.33,23.15,1.44,33.35,23.28,15.25,999.00,25.01,53.41
767.25,00:12:47,32.30,2034.67,26.34,1.60,42.19,20.74,14.60,999.00,25.01,53.47
770.45,00:12:50,27.57,1736.67,18.55,2.13,39.68,22.85,15.29,1000.10,25.01,53.54
772.85,00:12:52,24.62,1550.83,25.51,1.44,36.96,23.83,15.39,1001.20,25.01,53.63
775.31,00:12:55,26.92,1696.00,23.24,1.63,37.88,22.33,15.06,999.40,25.01,53.72
777.92,00:12:57,25.41,1600.83,23.69,1.58,37.61,23.49,15.34,998.50,25.01,53.83
780.14,00:13:00,25.68,1617.83,26.08,1.44,37.64,23.27,15.25,1000.50,25.02,53.90
782.73,00:13:02,27.92,1759.17,22.85,1.82,41.65,23.68,15.45,1001.90,25.02,54.00
785.25,00:13:05,23.66,1490.67,24.39,1.50,36.81,24.69,15.60,1000.70,25.02,54.09
787.45,00:13:07,19.48,1227.00,27.10,1.19,32.37,26.38,15.83,997.70,25.02,54.18
790.04,00:13:10,24.93,1570.67,23.21,1.61,37.46,23.85,15.43,999.00,25.02,54.23
792.32,00:13:12,27.33,1722.00,26.78,1.48,39.73,23.07,15.20,997.70,25.02,54.28
794.43,00:13:14,27.48,1731.17,27.06,1.52,41.27,23.84,15.40,998.80,25.03,54.35
796.82,00:13:16,21.01,1323.67,26.78,1.25,33.60,25.38,15.66,999.40,25.03,54.40
798.91,00:13:18,25.57,1611.17,27.65,1.40,38.99,24.20,15.46,999.30,25.03,54.43
801.21,00:13:21,27.04,1703.67,25.27,1.62,41.09,24.12,15.51,1001.90,25.02,54.46
803.6,00:13:23,23.68,1491.83,26.76,1.36,36.56,24.51,15.53,1002.00,25.03,54.51
805.9,00:13:25,24.53,1545.33,24.50,1.48,36.42,23.57,15.32,998.00,25.03,54.58
808.28,00:13:28,28.02,1765.00,26.91,1.54,41.65,23.60,15.35,997.90,25.03,54.62
810.48,00:13:30,23.85,1502.50,30.40,1.24,37.83,25.18,15.62,1000.00,25.03,54.67
812.67,00:13:32,28.39,1788.67,24.14,1.78,43.16,24.13,15.52,997.80,25.03,54.71
815.3,00:13:35,22.02,1387.50,23.17,1.51,35.15,25.33,15.73,998.80,25.03,54.80
817.45,00:13:37,26.98,1699.67,27.11,1.50,40.88,24.05,15.45,998.60,25.03,54.83
819.82,00:13:39,26.07,1642.33,25.84,1.50,38.87,23.67,15.37,1000.30,25.04,54.85
822.74,00:13:42,26.68,1680.67,20.59,1.85,38.24,22.75,15.21,997.60,25.04,54.88
824.97,00:13:44,24.70,1556.00,25.86,1.42,36.87,23.70,15.36,1001.60,25.04,54.92
827.55,00:13:47,23.08,1454.17,24.40,1.42,34.84,23.96,15.41,999.40,25.03,54.95
829.44,00:13:49,29.04,1829.50,30.26,1.43,43.34,23.69,15.35,1000.00,25.04,54.98
832.3,00:13:52,25.33,1596.00,21.13,1.76,37.35,23.40,15.36,999.10,25.03,55.03
834.67,00:13:54,27.50,1732.33,25.19,1.59,40.09,23.14,15.27,1001.80,25.04,55.06
837.23,00:13:57,25.95,1635.00,23.35,1.63,38.24,23.39,15.34,1001.90,25.04,55.10
839.83,00:13:59,24.24,1527.33,23.45,1.52,35.73,23.39,15.29,998.00,25.05,55.14
843.05,00:14:03,29.69,1870.67,18.28,2.38,43.62,23.32,15.42,997.30,25.05,55.19
845.63,00:14:05,23.33,1470.00,23.53,1.55,36.49,24.82,15.63,999.20,25.05,55.29
847.61,00:14:07,22.63,1425.83,30.22,1.20,36.42,25.54,15.68,1001.60,25.05,55.38
849.8,00:14:09,24.60,1549.50,28.30,1.31,37.07,23.92,15.35,997.40,25.05,55.43
852.1,00:14:12,26.74,1684.83,27.02,1.44,39.08,23.20,15.22,998.30,25.05,55.48
854.51,00:14:14,24.25,1527.83,23.40,1.51,35.44,23.20,15.25,999.00,25.05,55.51
856.78,00:14:16,27.77,1749.67,26.48,1.51,40.07,22.90,15.17,997.60,25.05,55.50
859.05,00:14:19,26.64,1678.33,26.71,1.46,39.22,23.37,15.27,998.20,25.05,55.52
861.33,00:14:21,21.47,1352.50,27.26,1.22,33.39,24.69,15.50,999.90,25.06,55.53
863.37,00:14:23,26.24,1652.83,27.10,1.43,38.99,23.59,15.32,999.30,25.05,55.57
865.67,00:14:25,26.52,1670.67,26.39,1.47,38.93,23.30,15.25,997.40,25.05,55.57
867.94,00:14:27,27.75,1748.33,27.17,1.46,39.74,22.73,15.11,998.60,25.05,55.59
870.23,00:14:30,28.53,1797.67,25.93,1.59,41.42,23.04,15.23,998.10,25.06,55.59
872.4,00:14:32,25.11,1582.00,27.01,1.39,37.60,23.77,15.35,999.20,25.06,55.61
874.74,00:14:34,26.82,1689.67,26.43,1.52,40.35,23.88,15.43,1001.40,25.06,55.65
877.28,00:14:37,24.95,1572.00,24.08,1.56,37.67,23.96,15.44,998.20,25.06,55.69
879.63,00:14:39,25.99,1637.33,26.39,1.47,38.97,23.80,15.37,997.80,25.06,55.76
882.26,00:14:42,27.01,1701.83,23.33,1.71,40.05,23.53,15.37,997.70,25.06,55.80
884.34,00:14:44,24.17,1522.67,27.57,1.34,37.15,24.40,15.48,999.10,25.07,55.85
886.42,00:14:46,24.66,1553.83,27.46,1.35,37.31,24.01,15.40,999.90,25.07,55.91
888.39,00:14:48,26.85,1691.33,29.60,1.35,40.23,23.79,15.35,999.90,25.07,55.93
890.55,00:14:50,23.12,1456.50,28.11,1.27,35.95,24.68,15.51,998.50,25.07,55.96
894,00:14:54,20.28,1277.50,17.35,1.74,30.28,23.70,15.43,1000.10,25.07,55.99
896.29,00:14:56,29.45,1855.17,26.95,1.59,43.08,23.22,15.29,1001.40,25.07,55.95
898.79,00:14:58,28.05,1767.17,23.95,1.60,38.53,21.80,14.90,997.90,25.07,55.94
900.96,00:15:00,25.51,1607.33,27.65,1.34,37.22,23.16,15.19,1000.10,25.07,55.90
902.52,00:15:02,26.98,1699.67,37.23,1.14,42.68,25.11,15.54,997.70,25.07,55.93
903.99,00:15:03,26.76,1686.00,41.30,1.05,43.66,25.90,15.67,998.20,25.07,55.94
905.48,00:15:05,25.43,1602.33,38.44,1.12,43.06,26.87,15.90,999.90,25.08,55.99
