Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
812.32,00:13:32,6.10,402.67,21.30,0.57,12.22,30.35,16.06,1013.40,23.00,28.03
815.08,00:13:35,6.59,434.67,22.02,0.60,13.29,30.57,16.15,1013.60,23.00,28.03
817.75,00:13:37,6.37,420.17,22.81,0.55,12.71,30.25,16.01,1013.60,23.00,28.03
820.64,00:13:40,6.00,396.00,20.57,0.58,12.00,30.30,16.07,1013.60,23.01,28.04
823.33,00:13:43,5.90,389.67,22.16,0.53,11.93,30.62,16.03,1013.60,23.00,28.03
826.08,00:13:46,5.96,393.33,22.03,0.54,12.08,30.71,16.06,1013.60,23.01,28.02
828.98,00:13:48,5.26,347.17,20.79,0.51,10.73,30.91,16.02,1013.60,23.01,28.01
831.23,00:13:51,9.06,598.00,23.81,0.72,17.29,28.91,16.04,1013.10,23.04,28.02
833.88,00:13:53,8.67,572.33,24.24,0.68,16.58,28.97,16.00,1013.40,23.04,28.03
836.66,00:13:56,8.04,530.67,20.29,0.74,15.20,28.64,16.02,1012.90,23.04,28.07
839.23,00:13:59,10.23,675.17,24.37,0.76,18.68,27.67,15.87,1013.50,23.04,28.09
842.7,00:14:02,5.91,390.00,20.74,0.54,11.23,28.79,15.72,1013.20,23.04,28.11
848.1,00:14:08,13.35,881.33,9.83,2.33,22.97,26.06,16.08,1013.40,23.06,28.15
850.81,00:14:10,9.90,653.33,24.93,0.71,17.74,27.15,15.71,1013.30,23.06,28.20
852.89,00:14:12,10.58,698.17,26.97,0.65,17.54,25.12,15.19,1013.50,23.06,28.22
855,00:14:15,12.02,793.50,28.24,0.66,18.92,23.84,14.92,1013.70,23.06,28.28
857.47,00:14:17,11.01,726.33,20.80,0.82,17.26,23.76,15.11,1013.60,23.07,28.33
860.51,00:14:20,8.91,588.17,24.36,0.58,14.36,24.41,14.90,1012.80,23.06,28.38
862.88,00:14:22,10.92,720.83,23.46,0.79,18.56,25.75,15.52,1013.30,23.06,28.41
865.61,00:14:25,10.90,719.33,23.82,0.74,17.71,24.62,15.21,1013.00,23.07,28.45
867.56,00:14:27,11.88,783.83,27.78,0.67,18.70,23.86,14.92,1013.10,23.07,28.48
872.41,00:14:32,8.17,539.50,13.18,1.04,13.82,25.62,15.69,1013.30,23.07,28.53
874.77,00:14:34,13.81,911.33,22.71,0.86,19.63,21.54,14.54,1013.00,23.07,28.55
877.39,00:14:37,12.92,852.67,21.86,0.86,19.00,22.28,14.76,1013.50,23.08,28.60
880.16,00:14:40,12.38,817.00,23.00,0.81,18.64,22.82,14.84,1013.10,23.08,28.65
882.52,00:14:42,12.01,792.83,24.57,0.79,19.61,24.73,15.30,1013.40,23.08,28.69
884.88,00:14:44,12.59,831.17,22.60,0.91,20.71,24.92,15.45,1013.00,23.09,28.75
887.65,00:14:47,13.24,873.67,23.98,0.91,21.87,25.03,15.47,1012.60,23.09,28.80
890.14,00:14:50,14.14,933.00,24.47,0.99,24.23,25.97,15.72,1013.10,23.09,28.84
892.13,00:14:52,13.41,885.33,25.24,0.90,22.75,25.70,15.61,1013.40,23.09,28.92
894.7,00:14:54,11.12,734.17,26.06,0.76,19.91,27.12,15.76,1012.60,23.09,28.99
897.5,00:14:57,10.43,688.67,23.17,0.84,19.48,28.29,16.05,1013.20,23.10,29.09
900.39,00:15:00,11.41,753.17,20.55,0.95,19.67,26.12,15.73,1012.60,23.09,29.15
902.78,00:15:02,10.49,692.17,24.52,0.71,17.61,25.44,15.36,1013.00,23.10,29.20
905.57,00:15:05,11.17,737.17,22.80,0.84,19.17,26.00,15.62,1013.00,23.11,29.27
908.17,00:15:08,11.90,785.33,24.06,0.84,20.44,26.03,15.63,1013.30,23.10,29.30
910.35,00:15:10,10.34,682.67,23.35,0.78,18.44,27.01,15.77,1012.90,23.11,29.34
912.95,00:15:12,10.77,710.67,25.17,0.76,19.14,26.93,15.72,1013.30,23.11,29.37
915.43,00:15:15,12.16,802.50,23.19,0.89,20.75,25.86,15.63,1013.30,23.11,29.44
917.99,00:15:17,12.51,825.83,22.45,0.95,21.46,25.99,15.71,1013.30,23.11,29.48
920.79,00:15:20,12.32,812.83,20.23,1.01,20.53,25.26,15.59,1013.00,23.11,29.55
923.67,00:15:23,12.36,815.67,22.43,0.95,21.31,26.13,15.73,1013.30,23.11,29.61
926.04,00:15:26,12.70,838.00,24.55,0.91,22.47,26.81,15.84,1012.90,23.12,29.68
928.71,00:15:28,11.96,789.33,23.38,0.93,21.91,27.76,16.02,1012.90,23.12,29.76
931.29,00:15:31,12.28,810.17,24.25,0.92,22.44,27.70,16.01,1013.00,23.12,29.83
934.63,00:15:34,8.03,530.00,15.51,0.87,13.57,25.60,15.57,1013.00,23.12,29.96
937.29,00:15:37,12.59,831.00,25.96,0.87,22.63,27.23,15.89,1013.60,23.13,30.02
939.78,00:15:39,13.64,900.33,23.72,1.00,23.82,26.46,15.83,1012.90,23.13,30.09
941.98,00:15:41,13.96,921.67,25.11,0.97,24.57,26.66,15.85,1013.20,23.13,30.16
944.88,00:15:44,11.20,739.33,23.57,0.90,21.35,28.88,16.20,1013.20,23.13,30.25
947.54,00:15:47,10.66,703.83,23.51,0.87,20.50,29.13,16.21,1013.00,23.13,30.34
949.67,00:15:49,11.95,788.50,26.03,0.88,23.02,29.19,16.24,1013.70,23.14,30.43
951.99,00:15:51,11.46,756.50,25.43,0.87,22.18,29.32,16.25,1013.30,23.14,30.48
954.6,00:15:54,10.80,713.00,25.44,0.84,21.56,30.24,16.37,1012.60,23.14,30.55
956.75,00:15:56,10.42,687.67,27.99,0.76,21.31,30.99,16.41,1013.20,23.15,30.65
959.06,00:15:59,11.58,764.33,24.36,0.92,22.54,29.49,16.31,1012.80,23.14,30.71
961.73,00:16:01,9.29,613.33,22.29,0.83,18.70,30.49,16.40,1012.90,23.15,30.78
964,00:16:04,10.10,666.33,25.13,0.82,20.63,30.96,16.45,1013.10,23.15,30.82
967.8,00:16:07,11.12,733.67,14.18,1.31,18.63,25.39,15.76,1013.80,23.15,30.89
972.45,00:16:12,6.60,435.67,13.45,0.85,11.56,26.53,15.74,1013.00,23.16,30.94
974.93,00:16:14,12.47,822.83,25.17,1.08,27.30,33.18,16.90,1013.30,23.16,30.96
976.6,00:16:16,12.26,809.17,36.00,0.77,27.89,34.47,16.88,1013.90,23.16,30.99
979.29,00:16:19,,,21.49,0.73,15.81,,,1013.70,23.16,31.10
982.04,00:16:22,10.61,700.17,25.42,0.91,23.22,33.16,16.81,1012.60,23.17,31.18
984.22,00:16:24,10.29,679.00,27.22,0.78,21.45,31.59,16.52,1013.30,23.16,31.22
986.69,00:16:26,10.06,663.83,23.89,0.86,20.59,31.02,16.50,1013.60,23.16,31.29
992.81,00:16:32,11.82,779.83,9.56,2.29,21.95,28.15,16.44,1013.70,23.17,31.39
997.07,00:16:37,9.36,617.83,25.75,0.78,20.13,32.58,16.65,1013.80,23.17,31.45
999.56,00:16:39,11.06,729.83,22.10,0.89,19.75,27.06,15.87,1013.10,23.18,31.46
1002.47,00:16:42,10.93,721.50,23.49,0.86,20.37,28.23,16.06,1012.60,23.18,31.48
1004.49,00:16:44,11.27,743.83,23.37,0.92,21.53,28.94,16.22,1012.80,23.18,31.51
1007.17,00:16:47,10.33,681.67,25.33,0.78,19.85,29.12,16.14,1013.40,23.18,31.53
1010.04,00:16:50,7.21,476.00,20.32,0.69,14.22,29.87,16.17,1013.30,23.18,31.56
1014.33,00:16:54,7.51,495.83,17.69,0.76,13.45,27.13,15.76,1013.20,23.19,31.57
1016.29,00:16:56,15.02,991.00,23.32,0.99,23.27,23.48,15.17,1012.50,23.19,31.52
1018.29,00:16:58,15.26,1007.00,25.09,0.97,24.38,24.21,15.33,1012.70,23.19,31.55
1020.68,00:17:00,14.19,936.50,24.43,1.03,25.32,27.04,15.95,1012.70,23.20,31.59
1023.57,00:17:03,10.91,720.00,24.76,0.82,20.46,28.42,16.06,1013.10,23.20,31.64
1026.06,00:17:06,12.87,849.17,24.03,0.97,23.44,27.60,16.02,1012.90,23.20,31.69
1028.11,00:17:08,12.37,816.67,25.45,0.90,22.90,28.04,16.05,1013.40,23.20,31.75
1030.47,00:17:10,12.77,843.00,23.36,1.01,23.67,28.08,16.13,1012.70,23.20,31.80
1033.61,00:17:13,11.70,772.50,23.43,0.96,22.50,29.13,16.28,1013.70,23.20,31.89
1035.67,00:17:15,11.50,759.17,23.45,0.95,22.40,29.51,16.33,1012.90,23.20,31.95
1038.63,00:17:18,10.65,703.17,23.58,0.86,20.51,29.17,16.22,1013.40,23.21,32.03
1041.07,00:17:21,9.69,639.83,23.79,0.82,19.69,30.77,16.44,1013.40,23.21,32.09
1042.87,00:17:22,10.82,714.33,27.19,0.79,21.54,30.15,16.31,1012.90,23.21,32.11
1045.54,00:17:25,12.01,792.50,26.02,0.89,23.24,29.32,16.26,1013.00,23.21,32.14
1047.8,00:17:27,9.69,639.50,24.80,0.78,19.37,30.29,16.32,1013.50,23.21,32.19
1050.39,00:17:30,11.40,752.17,25.22,0.92,23.21,30.86,16.51,1013.10,23.22,32.25
1052.74,00:17:32,11.94,788.17,27.17,0.85,23.10,29.31,16.23,1013.40,23.22,32.29
1055.3,00:17:35,9.85,649.83,21.62,0.92,19.89,30.61,16.47,1012.90,23.22,32.34
1058.27,00:17:38,10.41,687.00,23.02,0.85,19.59,28.52,16.09,1012.50,23.22,32.37
1060.54,00:17:40,11.74,775.00,25.39,0.85,21.78,28.10,16.03,1013.30,23.22,32.40
1062.96,00:17:42,8.92,589.00,23.58,0.71,16.98,28.83,16.02,1013.30,23.23,32.43
1065.31,00:17:45,12.37,816.33,25.85,0.88,22.76,27.88,16.01,1012.70,23.23,32.44
1067.67,00:17:47,11.72,773.83,25.74,0.81,21.08,27.24,15.84,1013.30,23.23,32.48
1070.05,00:17:50,11.14,735.00,24.55,0.82,20.21,27.50,15.89,1013.30,23.23,32.49
1072.11,00:17:52,11.94,788.17,25.53,0.84,21.62,27.43,15.90,1012.80,23.23,32.51
1074.54,00:17:54,13.14,867.00,27.36,0.89,24.40,28.14,16.06,1013.00,23.23,32.55
1077.02,00:17:57,10.63,701.33,24.88,0.81,20.26,28.89,16.13,1013.20,23.24,32.58
1079.28,00:17:59,12.11,799.17,25.05,0.90,22.70,28.40,16.12,1013.00,23.24,32.61
1081.56,00:18:01,12.03,793.83,26.34,0.86,22.78,28.70,16.14,1013.50,23.24,32.68
1084.11,00:18:04,10.77,710.67,23.53,0.86,20.35,28.63,16.13,1013.20,23.24,32.71
1087.47,00:18:07,,,17.16,0.77,13.29,,,1013.10,23.24,32.74
1090.21,00:18:10,11.40,752.17,24.58,0.89,22.03,29.29,16.26,1012.60,23.24,32.77
1092.48,00:18:12,12.62,833.00,25.03,0.97,24.43,29.33,16.31,1013.00,23.24,32.77
1095.16,00:18:15,12.26,808.83,22.42,1.00,22.58,27.92,16.10,1012.70,23.25,32.82
1097.33,00:18:17,12.53,826.67,25.66,0.94,24.28,29.37,16.30,1013.30,23.25,32.84
1100.33,00:18:20,9.44,623.17,22.69,0.84,19.27,30.92,16.47,1013.40,23.25,32.88
1103.02,00:18:23,7.64,504.00,19.15,0.85,16.42,32.58,16.70,1013.10,23.25,32.94
1105.79,00:18:25,,,20.67,0.81,16.80,,,1013.00,23.25,32.94
1108.18,00:18:28,13.70,904.17,26.57,1.09,28.98,32.05,16.76,1013.10,23.26,32.95
1110.78,00:18:30,9.99,659.17,27.06,0.73,19.79,30.02,16.23,1013.20,23.26,33.01
1113.16,00:18:33,5.36,354.00,21.11,0.54,11.40,32.20,16.27,1013.90,23.27,33.02
1116.23,00:18:36,11.11,733.50,23.29,1.02,23.82,32.47,16.79,1013.30,23.26,33.05
1118.4,00:18:38,9.89,652.67,25.87,0.71,18.42,28.22,15.91,1013.30,23.27,33.06
1120.9,00:18:40,9.38,618.83,23.67,0.76,18.01,29.10,16.11,1013.50,23.27,33.07
1124.25,00:18:44,7.11,469.17,19.00,0.76,14.51,30.93,16.40,1013.30,23.26,33.06
1126.8,00:18:46,11.15,736.00,23.19,0.98,22.82,31.01,16.56,1012.50,23.27,33.03
1128.84,00:18:48,10.24,675.67,26.95,0.81,21.92,32.44,16.65,1013.10,23.28,33.02
1131.5,00:18:51,8.93,589.50,21.59,0.87,18.97,32.18,16.67,1013.20,23.27,33.03
1133.86,00:18:53,10.77,710.83,26.02,0.88,23.01,32.37,16.70,1013.20,23.27,33.06
1136.16,00:18:56,9.53,629.17,28.70,0.71,20.38,32.39,16.55,1013.50,23.28,33.08
1138.01,00:18:58,8.73,576.33,26.99,0.69,18.83,32.67,16.58,1013.40,23.28,33.10
1140.07,00:19:00,9.14,603.50,27.88,0.76,21.28,35.26,16.96,1013.20,23.28,33.13
1142.59,00:19:02,8.98,593.00,29.98,0.68,20.66,34.84,16.84,1013.30,23.28,33.13
1144.57,00:19:04,5.80,382.67,24.99,0.47,11.93,31.18,15.95,1013.20,23.29,33.15
1146.61,00:19:06,8.14,537.00,28.77,0.66,19.26,35.87,16.93,1013.60,23.28,33.16
1148.77,00:19:08,7.42,489.83,31.62,0.50,15.86,32.38,16.20,1013.20,23.29,33.16
1151.34,00:19:11,8.78,579.50,25.69,0.76,19.59,33.81,16.78,1013.10,23.28,33.14
1153.3,00:19:13,9.43,622.67,28.00,0.73,20.54,32.99,16.65,1013.20,23.29,33.15
1155.05,00:19:15,10.97,723.83,28.39,0.86,24.47,33.81,16.86,1013.70,23.29,33.14
1157.55,00:19:17,9.85,650.00,27.49,0.85,23.64,36.37,17.15,1013.10,23.29,33.14
1162.7,00:19:22,8.87,585.33,29.63,0.71,21.28,36.36,17.04,1012.70,23.29,33.16
1164.83,00:19:24,11.41,753.00,27.02,0.88,24.00,31.87,16.63,1012.90,23.30,33.19
1166.91,00:19:26,10.51,693.67,30.69,0.74,22.93,33.06,16.68,1013.30,23.30,33.19
1169.08,00:19:29,10.65,703.00,31.98,0.73,23.48,33.40,16.71,1013.80,23.30,33.21
1170.71,00:19:30,9.61,634.17,29.89,0.71,21.30,33.59,16.71,1013.70,23.30,33.23
1173.17,00:19:33,9.04,596.50,27.72,0.76,21.20,35.54,16.99,1013.20,23.31,33.25
1175.64,00:19:35,10.75,709.67,21.36,1.12,24.13,34.00,17.02,1013.40,23.31,33.29
1178.72,00:19:38,5.78,381.67,29.34,0.47,13.91,36.45,16.66,1012.90,23.31,33.32
1179.85,00:19:39,8.57,565.50,36.47,0.62,22.93,40.55,17.35,1013.50,23.31,33.32
1184.79,00:19:44,13.32,879.33,11.08,2.42,26.87,30.56,16.80,1013.70,23.31,33.40
1187.31,00:19:47,9.45,623.83,29.27,0.68,20.19,32.36,16.53,1013.30,23.32,33.46
1189.05,00:19:49,9.15,603.83,31.93,0.63,20.15,33.37,16.59,1013.70,23.32,33.50
1191.33,00:19:51,11.17,737.33,27.97,0.80,22.42,30.41,16.36,1013.20,23.32,33.55
1193.27,00:19:53,13.45,887.83,29.31,0.85,25.01,28.17,16.04,1012.70,23.32,33.56
1195.23,00:19:55,14.71,970.67,28.95,0.91,26.59,27.39,15.95,1012.60,23.32,33.61
1197.25,00:19:57,14.00,924.17,29.62,0.88,26.18,28.33,16.09,1013.10,23.32,33.66
1198.98,00:19:58,13.93,919.17,29.09,0.89,26.03,28.32,16.09,1012.70,23.33,33.71
1201.04,00:20:01,13.50,891.00,34.97,0.76,26.59,29.84,16.23,1013.20,23.32,33.78
1202.61,00:20:02,14.04,926.33,31.63,0.85,26.94,29.08,16.19,1013.00,23.32,33.86
1205.09,00:20:05,14.09,930.00,27.72,0.92,25.71,27.65,16.00,1012.60,23.33,33.93
1206.94,00:20:06,15.86,1046.50,30.05,0.96,28.96,27.67,16.03,1012.40,23.33,34.03
1208.81,00:20:08,14.59,962.67,29.51,0.90,26.75,27.79,16.01,1013.00,23.33,34.14
1211.05,00:20:11,14.15,933.67,32.79,0.78,25.69,27.52,15.86,1013.10,23.33,34.22
1212.71,00:20:12,13.64,900.50,31.30,0.81,25.55,28.37,16.04,1012.80,23.33,34.32
1214.36,00:20:14,15.18,1001.67,34.14,0.83,28.61,28.56,16.09,1013.50,23.33,34.38
1216.63,00:20:16,17.21,1136.00,30.02,1.02,30.65,26.98,15.94,1012.50,23.34,34.46
1218.4,00:20:18,17.18,1134.17,28.79,1.06,30.80,27.16,16.00,1012.90,23.34,34.58
1220.82,00:20:20,14.63,965.67,26.92,1.06,28.79,29.81,16.44,1012.80,23.34,34.72
1223.09,00:20:23,13.99,923.50,29.27,0.97,28.42,30.77,16.52,1012.60,23.34,34.84
1225.14,00:20:25,14.55,960.33,32.05,0.88,28.34,29.51,16.28,1012.10,23.34,34.97
1226.41,00:20:26,15.83,1044.67,31.93,0.97,31.07,29.74,16.37,1012.60,23.34,35.10
1228.8,00:20:28,18.17,1199.50,28.42,1.15,32.81,27.35,16.07,1012.20,23.34,35.23
1230.73,00:20:30,14.78,975.17,28.75,1.01,29.13,29.87,16.42,1012.50,23.35,35.39
1233.11,00:20:33,14.58,962.33,28.39,1.03,29.32,30.47,16.51,1012.60,23.35,35.57
1235.32,00:20:35,11.34,748.67,27.10,0.87,23.69,31.64,16.59,1012.50,23.35,35.71
1237.16,00:20:37,17.50,1155.17,30.37,1.07,32.55,28.18,16.17,1012.60,23.35,35.79
1238.99,00:20:38,15.02,991.00,32.21,0.92,29.71,29.98,16.38,1012.10,23.35,35.88
1240.85,00:20:40,16.19,1068.50,32.21,0.98,31.75,29.71,16.38,1012.40,23.36,36.00
1242.77,00:20:42,17.23,1137.00,32.07,1.02,32.98,29.01,16.28,1011.60,23.35,36.11
1244.32,00:20:44,17.63,1163.33,33.09,1.04,34.50,29.66,16.40,1012.20,23.36,36.25
1246.37,00:20:46,15.69,1035.50,30.12,1.07,32.30,31.19,16.63,1011.70,23.36,36.39
1248.72,00:20:48,10.87,717.33,30.45,0.81,24.76,34.52,16.91,1013.50,23.36,36.53
1250.59,00:20:50,14.59,963.17,28.15,1.09,30.92,32.10,16.77,1012.70,23.36,36.66
1252.8,00:20:52,17.72,1169.33,28.52,1.17,33.50,28.65,16.30,1012.30,23.36,36.79
1254.54,00:20:54,17.90,1181.17,31.74,1.08,34.50,29.21,16.35,1012.40,23.37,36.88
1256.7,00:20:56,14.08,929.00,27.76,1.01,28.19,30.34,16.49,1013.80,23.37,37.05
1259.57,00:20:59,14.65,967.00,31.11,0.98,30.79,31.84,16.68,1011.90,23.36,37.24
1261.68,00:21:01,16.15,1065.83,30.30,1.06,32.35,30.35,16.51,1012.70,23.37,37.30
1263.54,00:21:03,18.60,1227.83,30.75,1.15,35.58,28.98,16.34,1012.80,23.38,37.41
1265.81,00:21:05,16.33,1078.00,27.72,1.13,31.40,29.13,16.36,1012.50,23.38,37.50
1267.67,00:21:07,17.25,1138.83,29.59,1.14,33.87,29.74,16.45,1011.60,23.37,37.60
1272.67,00:21:12,19.06,1258.17,31.08,1.10,34.33,27.29,16.03,1011.90,23.38,37.82
1274.61,00:21:14,18.39,1213.50,29.64,1.13,33.55,27.65,16.11,1013.00,23.38,37.89
1277.06,00:21:17,13.41,885.33,24.91,1.05,26.40,29.82,16.43,1012.00,23.38,37.98
1279.35,00:21:19,17.86,1178.83,29.00,1.14,33.34,28.28,16.23,1012.60,23.38,38.03
1281.55,00:21:21,17.33,1144.00,27.15,1.16,31.60,27.62,16.12,1012.50,23.38,38.11
1283.4,00:21:23,17.64,1164.33,30.37,1.08,33.02,28.36,16.21,1012.30,23.39,38.21
1285.23,00:21:25,17.69,1167.33,30.39,1.11,34.04,29.16,16.35,1012.30,23.39,38.30
1287.29,00:21:27,16.11,1063.50,30.17,1.07,32.38,30.45,16.53,1012.40,23.39,38.40
1289.85,00:21:29,15.68,1035.17,27.11,1.15,31.37,30.30,16.55,1013.00,23.39,38.52
1291.72,00:21:31,15.08,995.33,28.96,1.08,31.33,31.48,16.68,1012.30,23.40,38.60
1293.67,00:21:33,15.30,1009.67,30.48,1.02,31.39,31.09,16.60,1013.00,23.39,38.69
1295.93,00:21:35,15.22,1004.83,29.74,1.03,30.87,30.72,16.55,1012.80,23.40,38.75
1297.67,00:21:37,15.24,1005.67,28.65,1.04,29.97,29.80,16.42,1012.40,23.39,38.80
1299.92,00:21:39,15.16,1000.67,30.49,1.00,30.58,30.56,16.51,1011.60,23.39,38.88
1301.7,00:21:41,18.12,1195.67,30.72,1.13,34.72,29.04,16.34,1012.90,23.40,38.96
1303.75,00:21:43,16.04,1058.33,28.53,1.10,31.50,29.76,16.44,1011.90,23.40,39.00
1305.71,00:21:45,16.78,1107.33,31.84,1.02,32.78,29.60,16.38,1012.00,23.40,39.08
1307.34,00:21:47,15.75,1039.33,33.41,0.94,31.42,30.23,16.43,1012.20,23.41,39.15
1309.33,00:21:49,15.24,1006.17,30.15,1.03,31.08,30.89,16.57,1012.30,23.40,39.20
1311.68,00:21:51,6.74,444.67,25.15,0.56,14.12,31.75,16.25,1013.80,23.41,39.28
1313.52,00:21:53,13.70,904.17,31.84,1.02,32.51,35.96,17.18,1012.30,23.41,39.28
1316.05,00:21:56,20.65,1362.83,28.35,1.21,34.32,25.18,15.67,1011.80,23.42,39.29
1320.36,00:22:00,18.11,1195.50,13.69,2.26,30.99,25.92,16.04,1012.80,23.42,39.33
1322.3,00:22:02,16.17,1067.17,29.99,1.09,32.84,30.77,16.59,1013.40,23.42,39.35
1324.11,00:22:04,14.34,946.50,30.64,0.91,27.93,29.51,16.30,1013.40,23.42,39.41
1326.05,00:22:06,15.18,1001.83,31.29,0.92,28.96,28.91,16.21,1012.00,23.42,39.43
1327.81,00:22:07,15.29,1009.17,33.36,0.85,28.68,28.42,16.08,1012.40,23.42,39.45
1329.95,00:22:09,17.02,1123.17,30.58,1.08,33.22,29.58,16.40,1011.90,23.41,39.49
1331.91,00:22:11,15.98,1054.67,31.12,1.01,31.52,29.89,16.41,1012.20,23.42,39.51
1333.65,00:22:13,15.39,1016.00,29.46,1.02,30.11,29.64,16.38,1012.60,23.42,39.56
1335.8,00:22:15,13.81,911.67,28.50,0.95,27.24,29.88,16.38,1012.20,23.43,39.58
1338.07,00:22:18,14.61,964.00,29.28,1.03,30.33,31.46,16.65,1012.00,23.43,39.61
1340.15,00:22:20,15.98,1054.67,29.71,1.06,31.69,30.05,16.47,1013.00,23.42,39.66
1341.79,00:22:21,17.51,1155.50,30.18,1.11,33.73,29.19,16.36,1012.90,23.43,39.67
1343.95,00:22:23,12.18,804.17,28.59,0.90,25.91,32.22,16.68,1012.40,23.43,39.73
1346.11,00:22:26,14.24,939.67,28.80,1.00,29.01,30.87,16.56,1012.50,23.44,39.77
1348.17,00:22:28,15.23,1005.50,29.44,0.97,28.74,28.58,16.19,1012.30,23.43,39.80
1350.04,00:22:30,15.90,1049.33,30.62,0.98,30.22,28.80,16.23,1012.50,23.43,39.85
1352.01,00:22:32,16.69,1101.33,33.33,0.98,32.99,29.95,16.41,1012.00,23.44,39.85
1353.63,00:22:33,16.47,1087.33,33.35,0.98,32.84,30.20,16.45,1012.10,23.44,39.90
1355.8,00:22:35,17.65,1165.17,31.06,1.08,33.70,28.92,16.30,1012.60,23.44,39.94
1358.07,00:22:38,15.45,1020.00,27.23,1.11,30.23,29.64,16.43,1012.90,23.44,40.04
1360.17,00:22:40,12.36,815.83,25.26,0.98,25.00,30.64,16.52,1012.40,23.44,40.12
1362.12,00:22:42,15.08,995.00,30.13,1.02,30.89,31.05,16.59,1012.10,23.45,40.16
1364.27,00:22:44,17.70,1168.33,31.50,1.07,33.77,28.90,16.29,1012.20,23.45,40.22
1366.33,00:22:46,15.57,1027.67,29.38,1.05,30.85,30.02,16.45,1011.90,23.44,40.27
1368.31,00:22:48,15.83,1044.83,30.75,1.03,31.90,30.53,16.52,1012.10,23.45,40.32
1370.27,00:22:50,14.83,978.50,32.88,0.91,30.23,30.89,16.51,1012.10,23.45,40.34
1371.84,00:22:51,15.28,1008.67,32.37,0.95,30.95,30.68,16.50,1012.40,23.44,40.40
1374.4,00:22:54,12.42,819.83,25.51,1.02,26.24,32.01,16.72,1012.30,23.45,40.43
1376.44,00:22:56,16.25,1072.17,28.25,1.09,31.01,28.92,16.31,1012.10,23.46,40.47
1378.09,00:22:58,15.22,1004.33,32.20,0.93,30.22,30.09,16.41,1012.20,23.45,40.48
1379.94,00:22:59,14.98,989.00,31.35,0.99,31.32,31.67,16.66,1012.10,23.46,40.51
1383.6,00:23:03,9.25,610.50,19.78,0.99,19.77,32.38,16.76,1012.60,23.46,40.53
1385.53,00:23:05,15.22,1004.83,27.06,1.05,28.68,28.54,16.23,1012.50,23.47,40.52
1387.81,00:23:07,18.86,1244.83,27.81,1.19,33.31,26.76,15.98,1012.60,23.46,40.51
1389.48,00:23:09,16.30,1076.00,29.34,1.08,31.72,29.48,16.38,1011.90,23.46,40.53
1391.42,00:23:11,16.71,1103.17,30.57,1.09,33.63,30.48,16.54,1012.10,23.46,40.54
1393.78,00:23:13,14.32,945.33,24.73,1.12,27.85,29.46,16.40,1012.00,23.46,40.59
1396.07,00:23:16,18.38,1212.83,28.97,1.15,33.45,27.58,16.11,1012.90,23.47,40.65
1398.01,00:23:18,15.57,1027.83,29.63,1.02,30.45,29.63,16.39,1012.70,23.47,40.70
1399.95,00:23:19,15.57,1027.83,30.16,1.03,31.14,30.30,16.48,1012.00,23.47,40.74
1401.99,00:23:21,15.75,1039.83,32.56,1.00,32.68,31.43,16.64,1012.50,23.47,40.80
1403.93,00:23:23,13.49,890.67,28.38,1.00,28.56,32.07,16.72,1012.70,23.48,40.85
1406.87,00:23:26,15.92,1051.00,24.83,1.20,29.98,28.53,16.29,1012.80,23.48,40.90
1408.32,00:23:28,16.27,1074.00,30.01,1.06,31.95,29.75,16.42,1012.80,23.48,40.92
1410.41,00:23:30,16.94,1118.33,29.52,1.14,33.92,30.33,16.54,1012.60,23.47,40.98
1412.32,00:23:32,14.69,969.50,29.83,1.02,30.62,31.58,16.67,1013.40,23.48,41.03
1414.36,00:23:34,12.57,829.83,28.82,0.93,26.86,32.37,16.72,1012.60,23.47,41.08
1416.21,00:23:36,14.78,975.33,31.75,0.97,30.97,31.75,16.67,1013.70,23.48,41.10
1418.43,00:23:38,14.14,933.00,28.29,1.01,28.69,30.75,16.55,1012.90,23.49,41.14
1420.67,00:23:40,6.33,417.67,27.23,0.46,12.60,30.17,15.74,1014.30,23.48,41.14
1423.82,00:23:43,14.52,958.33,31.09,0.94,29.31,30.58,16.48,1012.60,23.48,41.10
1425.2,00:23:45,13.47,889.00,29.17,0.98,28.84,32.44,16.76,1011.70,23.49,41.20
1426.62,00:23:46,16.39,1081.50,38.78,0.85,33.31,30.80,16.45,1011.70,23.49,41.25
1428.6,00:23:48,17.25,1138.33,32.52,1.10,36.01,31.63,16.71,1011.90,23.50,41.32
1429.98,00:23:49,16.26,1073.17,40.20,0.85,34.19,31.86,16.60,1011.90,23.50,41.37
1432.03,00:23:52,17.27,1139.50,31.90,1.14,36.38,31.93,16.76,1011.60,23.50,41.46
1434.02,00:23:54,15.89,1049.00,31.95,1.07,34.28,32.68,16.83,1011.60,23.50,41.53
1435.56,00:23:55,17.34,1144.50,32.82,1.12,36.92,32.26,16.79,1010.20,23.50,41.59
1437.3,00:23:57,13.99,923.50,33.69,0.95,32.26,34.93,17.05,1012.90,23.51,41.70
1439.12,00:23:59,15.24,1006.00,34.37,0.99,34.08,33.88,16.94,1012.90,23.50,41.80
1441.19,00:24:01,18.08,1193.00,33.76,1.12,38.12,31.95,16.75,1011.10,23.51,41.90
